ptm	Channel 126: Normal Pool	Channel 127: H2228	Channel 128: H3122	Channel 129: HCC78	Channel 130: H661	Channel 131: H1781
KIAA0754_T122	637.517756	1173.50232	316.797044	578.045	4718.4734	488.59188
RHPN2_T31	409.38462	198.717618	113.187116	662.928	1896.34477	1352.286
FN1_S1122	155.391478	24.58581	18.61974	29.3417	76.60712	40.56084
PEX1_S1216	278.051664	217.14207	441.599704	250.4711	1212.553927	695.95392
LEMD2_S138	NaN	NaN	NaN	NaN	NaN	NaN
POTEKP_Y91	NaN	NaN	NaN	NaN	NaN	NaN
PGRMC1_Y164	14.7858652	45.761994	130.92108	257.338	603.60516	110.87976
CRTC2_S90	NaN	NaN	NaN	NaN	NaN	NaN
PPIG_S631	NaN	NaN	NaN	NaN	NaN	NaN
BAIAP2L1_T257	NaN	NaN	NaN	NaN	NaN	NaN
WEE1_S165	NaN	NaN	NaN	NaN	NaN	NaN
PTTG1IP_Y165	150.086548	84.75558	88.60196	781.298	454.02793	131.24664
CPD_Y1344	0	10.3299618	6.475758	13.9009	30.263081	14.6712
RALY_T286	314.791384	155.252325	175.136916	405.4725	1198.86708	248.51136
PTK2_S574	2526.878712	1944.784482	944.062636	610.6905	3856.42724	1533.64752
PDIA3_Y278	37.078056	29.867202	47.265012	63.21	365.51535	95.46648
KMT2D_T2332	310.241502	154.157184	634.2996	151.5442	2649.98421	869.508
C1orf35_S233	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_T2409	NaN	NaN	NaN	NaN	NaN	NaN
RPS28_T28	302.0881864	475.4623422	1134.4123604	1246.64313	2269.188986	2654.03352
SPRED1_Y292	31.404526	15.926712	63.16142	233.989	98.821135	54.07164
C11orf52_T101	243.5417994	99.3173928	76.8704276	589.9585	233.9004066	221.940132
MGA_S2502	283.372308	451.67484	321.2156	899.077	2858.34638	1327.38
TJP2_T1054	2695.20417	1337.987106	2550.09354	1681.6321	10697.7954	11195.73
TCOF1_S1407	NaN	NaN	NaN	NaN	NaN	NaN
PDIA4_Y266	15.3660804	22.83762	26.405776	25.9686	185.313831	64.56576
ERF_S167	NaN	NaN	NaN	NaN	NaN	NaN
ACTB_Y218	34.084054	17.086206	10.894198	19.5073	67.391053	18.65844
MYH9_Y400	65.411174	30.832098	100.52908	158.381	206.117362	51.32256
LAT_S224	893.363016	2.6464986	23.0823296	15.83475	87.3871844	26.504664
BTG1_S159	299.500692	167.22147	336.990208	163.6638	474.242559	375.98352
RPL11_Y92	19.587986	23.7723288	48.937964	144.8499	243.024842	53.63556
GPRASP2_S521	781.03721	1153.173384	695.518716	189.00867	21988.0384	352.95696
SSBP3_T360	664.347859	834.215064	850.85594	1025.2186	5712.33278	1276.72812
PRKCD_Y374	254.8460242	129.3191034	95.5020924	1785.194	215.0983114	342.55536
SIPA1L2_S148	76.81333	65.998476	43.356276	85.3967	462.21051	397.7892
FAM21B_T342	62.145766	8.3080008	41.059592	158.748	1255.58837	5.579652
ARHGAP30_T388	NaN	NaN	NaN	NaN	NaN	NaN
CCAR1_S632	156.093176	115.02714	89.245644	120.402	855.43971	210.012
TRIM33_S803	NaN	NaN	NaN	NaN	NaN	NaN
CEP170_T1023	56.027976	39.363972	32.4895468	63.3703	378.426874	124.66608
HIST1H4A_Y98	203.233042	145.077084	303.280376	121.9055	2060.925428	165.894
GSTP1_Y8	69.668116	69.657762	71.84866	51.0705	185.264248	59.48844
PIK3R2_Y449	3.1923476	19.144134	12.137544	14.5981	270.495486	27.91176
TJP1_T354	842.350716	955.391364	611.58448	2198.555	31418.80256	3452.6952
RBM14_Y576	310.56296	77.67789	111.773192	70.9438	438.55471	128.964
AHDC1_S93	15.8996192	17.130666	124.55732	3.65449	78.135883	118.69992
TRIM33_S833	NaN	NaN	NaN	NaN	NaN	NaN
SCEL_S68	545.78408	3.0508566	40.4318	37.8733	266.960412	53.70036
ZCCHC11_S104	700.857689	1352.352018	778.795696	768.7488	39738.48648	3432.4368
NDRG1_S367	2281.254148	455.240874	101.1965904	404.8333	389.9443401	3523.09236
POU2F1_S267	641.09725	672.809874	900.459048	723.2928	3924.579766	2699.8032
RPS4X_T196	225.288708	293.29692	460.4504	409.136	4003.68598	376.6572
ZC3H18_S74	NaN	NaN	NaN	NaN	NaN	NaN
TICRR_T1127	73.030718	56.434902	30.940564	73.1865	480.53683	131.5404
SUPT6H_S1535	124.879934	175.359132	123.024728	82.4576	426.602991	158.22972
EPS8_Y45	115.870768	187.8663	351.225032	1314.396	241.3678557	202.2672
SIPA1L1_Y159	1203.781834	1292.427462	1269.99062	966.0779	8921.55783	2806.11972
UBE2T_S184	94.52359	55.301058	30.927108	215.2814	563.536279	371.0088
SASS6_S304	219.299346	328.622784	695.480668	435.2399	1856.252067	2139.0024
HSPA5_Y635	NaN	NaN	NaN	NaN	NaN	NaN
EPS8L1_T305	415.59262	48.723828	136.63872	392.225	514.24219	161.3844
CAMSAP1_S371	318.2958	227.233008	80.723704	95.9027	412.497043	136.34556
ARAF_T253	7.0610762	414.51711	186.142068	216.5635	1706.88231	550.9956
KIF18B_S651	NaN	NaN	NaN	NaN	NaN	NaN
ATRX_S84	1887.36004	1783.61094	550.448884	786.816	4324.59602	1016.892
GTPBP1_S658	165.501982	84.3688122	254.85316	114.19338	1119.999917	225.91128
KRT18_Y129	28.1012298	6.661476	1350.865356	286.8115	2.68683629	110.760624
FGD1_S715	NaN	NaN	NaN	NaN	NaN	NaN
TRA2B_T103	NaN	NaN	NaN	NaN	NaN	NaN
HIST2H2AC_Y40	NaN	NaN	NaN	NaN	NaN	NaN
KHNYN_S10	1692.55494	1718.68566	6804.17024	1962.654	18240.43061	9114.0636
MAPK15_Y177	NaN	NaN	NaN	NaN	NaN	NaN
GAB2_Y614	NaN	NaN	NaN	NaN	NaN	NaN
DYRK1A_Y321	2153.328511	1786.4508624	2557.5020772	1275.24709	17507.33072	5369.238
AHCTF1_S1898	37.76598	48.56571	17.278432	73.6401	445.5268	77.6088
STK26_T178	679.47045	731.414082	780.856088	1361.9667	2221.444989	5350.25916
CEP170B_S1179	214.631609	66.20607	121.263036	89.7943	363.800997	493.2672
TP53BP1_T1214	54.3179824	59.668854	56.513692	88.9037	1490.384927	74.27124
FGD6_Y737	0	22.2477612	7.87322392	227.6398	36.9515784	163.84656
RBM12B_S839	359.02901	299.418948	507.550692	282.1449	5675.40037	501.44352
HIST1H2BD_Y84	NaN	NaN	NaN	NaN	NaN	NaN
CCDC86_S219	182.140489	1104.381726	3388.43076	1059.0168	4225.93693	490.18488
NUCKS1_S58	NaN	NaN	NaN	NaN	NaN	NaN
KRT6B_Y341	NaN	NaN	NaN	NaN	NaN	NaN
ALDOA_Y204	35.773212	29.2558428	49.897748	152.0296	117.8811449	85.51572
MAP2_S1588	NaN	NaN	NaN	NaN	NaN	NaN
NDE1_S231	202.108618	215.276574	409.661308	135.7636	5394.30631	1671.342
HSP90AA5P_Y178	NaN	NaN	NaN	NaN	NaN	NaN
RRS1_S329	14.4796556	22.392222	25.026768	28.5855	169.427327	16.45416
DDX1_Y586	NaN	NaN	NaN	NaN	NaN	NaN
TRA2A_Y87	NaN	NaN	NaN	NaN	NaN	NaN
PSPC1_S509	168.404028	169.551858	102.791892	227.5023	1164.38335	524.2428
EIF4B_S418	NaN	NaN	NaN	NaN	NaN	NaN
KANK3_S293	4862.767722	152.55060594	267.931812	349.14039	1326.8155406	319.1877
PHLDB2_S387	NaN	NaN	NaN	NaN	NaN	NaN
KRT7_Y268	45.685642	197.685234	791.999744	1438.8463	339.6384532	677.4684
SRSF6_S316	NaN	NaN	NaN	NaN	NaN	NaN
CYB5R1_Y84	37.021408	5.9082894	2.8399352	30.3048	20.0062419	22.03344
ABLIM1_S450	4725.47334	6.5100384	357.93888	146.412	42.71525313	545.24196
PHF16_S794	NaN	NaN	NaN	NaN	NaN	NaN
UBE3A_S218	635.0062514	1025.149446	6322.997716	2140.2069	6038.620498	3519.82872
CAPZB_T267	5253.23094	27.41274552	74.1831948	77.01617	590.686157	243.50748
POLR3A_T1244	NaN	NaN	NaN	NaN	NaN	NaN
KRT19_S35	83.768812	80.977734	222.067616	308.3454	145.1781653	508.908
HSPA6_Y185	NaN	NaN	NaN	NaN	NaN	NaN
PARD3_S1335	4698.348842	910.220916	731.4177	1094.923	3493.750309	1457.96196
KIAA1211L_T837	244.74652	203.023626	104.365316	115.0575	54.2225838	1695.8952
CD46_Y354	NaN	NaN	NaN	NaN	NaN	NaN
ATP5A1_Y440	0	18.908724	18.927604	24.8149	177.217398	15.29448
FAM83B_S838	283.671456	97.380396	132.610852	1383.332	75.951738	132.32352
HMGB2_Y144	0	25.854858	45.025864	71.3212	168.488297	41.83968
DCAF5_T500	24.912316	51.092406	54.10182	49.5767	362.88939	133.5372
RABEP1_T480	542.6266718	382.983228	483.36156	393.1507	2244.396932	788.49696
AP2A2_S566	59.684294	152.09538	71.396376	55.1564	686.77718	72.9414
FXR2_T553	4.5775658	86.2225092	122.9892784	97.34702	3091.607803	105.283056
ATP7A_T327	1376.744668	670.484274	537.58808	520.0531	4311.63242	3014.6556
PRKCQ_T536	1297.41574	3.6286884	88.46914	17.25532	87.448623	47.97444
TICRR_S1113	NaN	NaN	NaN	NaN	NaN	NaN
GDI2_S396	NaN	NaN	NaN	NaN	NaN	NaN
SRSF2_S187	NaN	NaN	NaN	NaN	NaN	NaN
TBCC_S80	48.2828946	68.072364	69.163376	119.9482	415.584762	131.6364
PRPF38A_S281	NaN	NaN	NaN	NaN	NaN	NaN
FAM83H_S9	NaN	NaN	NaN	NaN	NaN	NaN
DCTN2_Y6	29.7630338	36.980346	33.412872	85.805	425.216883	38.82552
SOCS4_Y30	117.883712	31.0113402	84.573396	190.4884	544.650142	258.37836
NUP93_S438	115.792974	84.129036	79.47276	120.5957	679.151093	132.5172
BCL7C_S114	29.737484	27.73962	23.707036	33.3502	105.692397	55.1484
HDGF_S132	NaN	NaN	NaN	NaN	NaN	NaN
GAPVD1_T390	46.170254	46.75311	25.348668	30.9171	190.495116	48.48036
EIF4B_S230	3.9588222	12.952338	12.802688	10.3271	87.236995	35.78724
FRS2_Y306	NaN	NaN	NaN	NaN	NaN	NaN
AKAP10_S187	1436.887384	1045.071516	1538.43492	2024.7021	13161.60514	2700.9456
HSP90AB2P_Y198	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_T1880	NaN	NaN	NaN	NaN	NaN	NaN
SHROOM2_S422	237.4953044	297.3107802	469.972144	188.915554	8046.85	1774.22664
SRRM2_S1866	NaN	NaN	NaN	NaN	NaN	NaN
PKN2_T820	798.617102	286.154136	277.9331464	275.74644	580.3053881	518.94972
MTCL1_S1514	112.7176666	325.437168	83.74634036	226.12331	11324.40264	165.1884624
PRPF38B_S473	NaN	NaN	NaN	NaN	NaN	NaN
POTEE_Y918	NaN	NaN	NaN	NaN	NaN	NaN
XRN2_S501	NaN	NaN	NaN	NaN	NaN	NaN
CHD3_T1557	NaN	NaN	NaN	NaN	NaN	NaN
EIF3C_T911	2777.333876	107.8237308	320.2526492	339.47301	933.4859004	398.13936
SRRM2_S1878	NaN	NaN	NaN	NaN	NaN	NaN
MTOR_S2448	8260.5802564	2675.2113696	6056.440852	2784.327	22337.828737	8141.81436
SPEN_S711	22.69994	38.287698	28.74538	39.8647	191.951859	53.77188
SRRM1_T416	NaN	NaN	NaN	NaN	NaN	NaN
XPC_S426	19.2453238	42.319764	55.346268	29.3927	480.34016	108.83028
PPP2R5D_S95	NaN	NaN	NaN	NaN	NaN	NaN
IDH1_Y139	NaN	NaN	NaN	NaN	NaN	NaN
EIF3I_Y308	0	8.2088664	16.012408	29.6502	60.18933	15.56904
TJP2_T925	186.719374	66.9846102	108.4598376	78.8998	469.025264	321.81108
TLN1_S1201	2100.88226	28.531692	173.963808	289.8182	1064.725398	299.77296
CRK_Y221	165.997458	62.729184	69.216852	87.3763	632.05583	113.73132
MCL1_S159	403.950583	228.38646	567.599136	253.72714	1639.066339	450.06972
TNS3_Y354	NaN	NaN	NaN	NaN	NaN	NaN
CRIP2_Y134	125.152504	28.46352	248.0718	25.093	232.973897	333.4836
CRTC2_S86	32.919666	18.09123	55.869196	21.8034	138.939876	49.86516
CSDA_T286	25.740114	198.9585	128.7426	137.583	118.252685	169.584
GPRC5A_Y293	555.210346	174.9626058	520.513692	3277.1974	165.245458	201.474012
IQSEC1_S180	899.81662	270.632238	225.976352	347.6945	1677.98844	1071.2592
NCF2_T233	35344.740108	257.0591016	884.220179	1248.65732	4547.8747785	1207.257468
TLN1_S1725	218.128556	174.096012	190.969292	315.0611	1727.361751	246.549
MYO1E_S736	89.256684	107.830434	59.918872	194.552	38.048997	54.76896
MYBBP1A_S1241	195.051868	264.50166	333.34804	246.1748	7835.3051	442.8792
HN1_T54	601.097748	914.16828	820.96912	1080.052	6254.72648	1946.2656
MAP1B_S1782	NaN	NaN	NaN	NaN	NaN	NaN
FAM120A_S513	49.7477692	1502.53026	1187.06512	484.895	1982.54163	756.9936
SEMA4C_Y789	3.0227916	36.9444474	118.490404	359.1736	355.088516	69.97488
HNRPLL_S68	167.083082	113.472066	117.81482	151.0759	572.094471	168.50748
KRT7_S238	NaN	NaN	NaN	NaN	NaN	NaN
MTPN_T31	1335.3214	330.064998	713.197	517.3814	1807.552697	1217.57196
CERS2_S341	NaN	NaN	NaN	NaN	NaN	NaN
GIGYF2_S258	196.539654	349.32165	337.2787	414.9667	3029.34125	541.77156
PAK6_S560	55.723396	36.453096	240.42624	87.7979	120.872551	105.72684
PRPF4B_S837	NaN	NaN	NaN	NaN	NaN	NaN
MKI67_T844	267.1568956	791.078148	261.8459764	1563.959	9354.13765	2471.5056
SCAF11_S796	NaN	NaN	NaN	NaN	NaN	NaN
EPN3_Y176	0	3.2677644	19.668612	40.8401	0	85.18692
ERBB3_Y1307	39.5845748	32.5683522	47.14279672	444.4955	410.380486	273.26004
UBA1_S13	123.294566	26.125152	25.4402152	29.9373	202.929646	30.57516
RBBP6_S750	NaN	NaN	NaN	NaN	NaN	NaN
EPB41L2_Y773	52.061258	105.9620766	296.216092	502.0413	235.1147746	219.89436
TRA2A_S262	NaN	NaN	NaN	NaN	NaN	NaN
GSK3B_S219	9.1269822	59.430252	69.382152	57.1827	357.225017	144.47304
HSP90AA1_Y627	235.295325	332.60754	461.307408	304.3103	1282.080373	1138.7934
SNTB1_T214	NaN	NaN	NaN	NaN	NaN	NaN
TWISTNB_S316	88.257972	199.47492	215.78204	130.559	595.7162	92.90952
MAP2_S1545	453.280224	471.029418	512.018316	33.944318	3997.353206	401.56164
YWHAZ_Y48	131.331598	91.7302596	275.600804	229.4606	642.485157	362.8356
ZC3H18_S83	NaN	NaN	NaN	NaN	NaN	NaN
DYNC1I2_S94	219.578706	154.275516	148.781368	153.5577	1360.86222	452.2056
MADD_S813	278.631918	344.331984	471.346512	216.1336	3666.40524	607.56564
PAK7_S602	NaN	NaN	NaN	NaN	NaN	NaN
EEA1_S18	1486.13312	0	46.233308	35.19747	135.6428004	69.34128
PPP1R18_S145	61.788224	70.325688	32.19	90.9914	408.20936	51.94308
HP1BP3_T51	1325.447188	863.51808	689.42628	883.834	5630.09425	400.32324
CRKL_Y207	7084.4563428	479.8581138	767.335291212	2155.42803	2941.3831409	796.163964
HSP90AB1_Y301	70.519776	53.824017	76.5255596	149.3973	806.857788	208.98936
STEAP1_S337	90.8213134	228.172824	118.5961032	263.5717	223.5398864	845.82804
ARL3_S58	212.676962	81.66561	127.177876	115.6953	1448.09229	314.622
ENO1_Y189	0	15.16656	47.253876	29.0778	62.982044	45.79932
SFN_Y48	NaN	NaN	NaN	NaN	NaN	NaN
KDM1A_S45	208.6839182	170.422134	163.486456	187.4404	1266.202179	354.19584
CRKL_Y251	66.39941	382.38165	351.94806	393.7923	1060.33107	142.82976
CUL1_S6	36.252586	40.978098	39.779068	56.2996	376.54549	167.28
SMARCAD1_S127	NaN	NaN	NaN	NaN	NaN	NaN
TP53I11_S14	3997.35157	2117.428932	1585.937268	5982.8118	1135.35018224	7640.5308
CECR5_S77	188.475074	175.351608	286.267352	155.4385	2774.498757	254.47824
FASN_S1174	992.154412	61.62860748	787.92478	230.4585	803.264821	1574.44584
YBX1_Y72	71.141934	73.874622	100.621996	167.6441	436.234558	126.61764
PML_S542	NaN	NaN	NaN	NaN	NaN	NaN
EZH2_S366	NaN	NaN	NaN	NaN	NaN	NaN
PRPF40A_S888	NaN	NaN	NaN	NaN	NaN	NaN
SUV39H1_S391	1411.2537566	1106.371596	502.151588	835.2263	14240.99658	2193.50436
KNOP1_S48	NaN	NaN	NaN	NaN	NaN	NaN
ALK_Y1278	NaN	NaN	NaN	NaN	NaN	NaN
PHF2_S899	NaN	NaN	NaN	NaN	NaN	NaN
EIF4B_T429	10.8217856	82.84437	79.099356	36.8079	285.73935	190.788
RAPGEF5_T207	883.2529	5.2474086	84.63476	185.607	53.6592212	858.3048
LASP1_Y122	28.960902	22.625694	20.542556	48.5194	162.98126	78.27864
MPRIP_S294	NaN	NaN	NaN	NaN	NaN	NaN
ATAD2_T1152	359.425546	599.617314	580.642756	888.656	4997.38193	1939.716
CLK3_S197	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_S854	NaN	NaN	NaN	NaN	NaN	NaN
CNN3_Y261	219.915393	447.283788	59.1895104	483.422	5652.83041	310.91568
RACGAP1_T580	262.1468068	600.535812	240.5252808	1132.724	8143.18783	2102.7
PPP1R7_S27	156.245272	299.877	396.987032	350.1496	889.372764	442.9368
RNF20_T43	82.79726	21.2239044	34.080684	8.29693	2179.25872	45.51108
C7orf43_T541	NaN	NaN	NaN	NaN	NaN	NaN
SP100_S459	27.325094	1.7668974	16.277004	15.1302	16.0359178	36.85176
SRRM1_S675	63.120034	76.617462	107.3928	76.2881	585.19574	126.4416
HBD_Y146	NaN	NaN	NaN	NaN	NaN	NaN
ARHGEF11_S663	NaN	NaN	NaN	NaN	NaN	NaN
ZDHHC5_S380	754.07218	1095.7224	712.82464	555.1729	2818.63289	1591.5264
IFI16_T434	996.103476	1530.28926	114.671104	2110.597	1362.789032	337.47672
PEX11B_S11	63.713868	41.70405	1700.0554	150.8268	124.55582	320.574
EMD_Y161	407.1677432	544.4599872	932.1324188	1025.4413	3024.133096	922.65984
PRKCD_Y313	149.3930174	17.314434	33.4016084	186.3208	113.7138461	174.11736
NEDD9_Y92	13.1948518	2.4884832	8.3021664	25.9994	0	14.4126
PTK2_Y577	188.938346	935.712	369.064904	275.8831	1818.48284	717.9144
PRKAA1_S496	5287.54469	1915.824606	2261.357476	1371.7996	6433.774571	14898.28956
MYO9B_S1242	136.31604	107.706516	95.220804	63.3819	481.026566	130.86696
ACTA1_Y55	NaN	NaN	NaN	NaN	NaN	NaN
H2BFS_Y43	NaN	NaN	NaN	NaN	NaN	NaN
HNRNPA2B1_Y244	NaN	NaN	NaN	NaN	NaN	NaN
RTN4_S111	4522.0836236	49.15596894	166.353830652	206.9021085	300.369526317	157.19846436
ACTG2_S34	NaN	NaN	NaN	NaN	NaN	NaN
CKB_T35	45.99546	19.7739498	92.765896	0	320.297593	171.56712
MAP2K1_S222	170.359936	16.353414	24.985356	48.0845	272.902339	68.25108
MPZL1_Y263	310.3284916	1427.558958	30.9444732	535.07884	5595.406925	397.50426
NCOR2_S67	627.390956	254.8311084	991.75824	146.98557	635.0599781	1178.31816
ERBB3_Y1276	NaN	NaN	NaN	NaN	NaN	NaN
RB1_Y805	179.428757	79.285518	752.673772	128.6647	3229.82554	134.79168
INADL_S522	199.24188	116.0919	110.323076	170.971	709.29451	229.8924
USP15_S229	180.121628	76.410438	182.26152	50.8054	1949.88056	261.8292
ZNF185_Y581	58.4807762	36.2368608	79.6609468	2205.714	381.485508	85.694316
ATXN2_S669	298.197012	768.658908	362.024284	306.8966	4477.75763	1406.7336
LASP1_S82	900.36467	446.277852	261.078068	548.2051	2395.016513	1185.27564
PWWP2B_S206	107.248438	45.22323	100.908284	46.8283	232.870853	129.7608
NEBL_S953	6225.306158	353.919327	870.65308	298.35822	11846.94098	1475.15016
HNRNPK_S284	1793.398856	3933.702582	2276.49594	3334.5138	21423.4293	5960.42712
RAB1B_Y109	NaN	NaN	NaN	NaN	NaN	NaN
MYH9_S1943	311.55818	101.961258	270.64888	211.73	600.10111	252.0372
MARK1_S633	81.840064	46.788678	41.646784	40.737	192.635772	81.4164
LRCH4_S521	147.677844	50.0011752	70.621148	68.2484	194.682525	293.5788
WNK1_S1838	71.948586	74.889906	134.71776	29.6194	2404.76719	394.6428
ERF_S166	NaN	NaN	NaN	NaN	NaN	NaN
MAP1B_T1799	291.86815	1483.01232	332.50124	137.9091	2345.73572	232.90932
TUBB1_Y159	NaN	NaN	NaN	NaN	NaN	NaN
NACA_S1995	550.20825	178.541214	317.976648	360.9623	2376.53535	597.8652
FAM83H_Y875	0	2.915721	53.016292	35.3223	50.041712	50.1888
HBG2_T39	NaN	NaN	NaN	NaN	NaN	NaN
TUBA1A_Y161	110.420144	60.105132	74.071916	74.8004	583.54759	111.44472
FASN_T2215	911.40812	0	41.513152	38.8499	109.071797	71.33844
NUP214_T1312	25.757768	50.02491	48.2821	60.7742	767.84677	149.7828
FLNA_Y775	410.913922	221.26317	180.952576	774.9101	939.907259	454.99044
PINX1_T164	226.909384	528.3045	740.62172	503.41	5097.8526	508.47984
TTC28_S2398	107.097506	107.233302	158.37248	82.0436	1463.38546	145.98456
PRPF4B_S292	NaN	NaN	NaN	NaN	NaN	NaN
CEP128_S950	116.827188	85.354878	41.835284	23.6955	89.661576	57.7584
SREK1IP1_S149	149.911754	575.230092	275.347228	848.953	2767.70921	815.1948
GSK3B_Y216	12615.7126792	5698.4180562	5861.80092444	6253.69404	44582.497388	12828.4233
ATP5O_S166	95.9136	77.360856	131.123732	98.3513	1511.80229	128.46816
PRRC1_T152	101.597218	27.0798336	50.1312212	50.54965	298.843666	88.08588
RPS27A_Y140	32.847692	26.670984	32.407616	35.0273	144.989833	19.99296
SRRM1_S549	NaN	NaN	NaN	NaN	NaN	NaN
RGPD3_S1487	NaN	NaN	NaN	NaN	NaN	NaN
STMN1_S25	572.8987228	826.251936	899.282576	1054.9662	7758.394665	1675.67388
GSN_Y730	NaN	NaN	NaN	NaN	NaN	NaN
ENO1_Y131	62.076508	200.543442	476.64052	232.057	756.79447	427.7232
RANBP2_S2831	716.464407	850.433274	1009.890548	927.7484	8866.640364	1470.46152
AHSG_Y314	18.1181838	107.65875	131.211196	153.5283	871.36444	135.22308
HIST1H2BK_S39	NaN	NaN	NaN	NaN	NaN	NaN
TCOF1_T330	13.3738071	725.13519	418.18116	1253.791	1091.59052	315.20004
TRA2B_Y260	5.3031646	58.2253404	171.650884	135.7305	272.176599	186.04608
ACTG2_Y54	NaN	NaN	NaN	NaN	NaN	NaN
HNRNPA1_Y341	NaN	NaN	NaN	NaN	NaN	NaN
EIF4B_S424	61.9979768	306.4637376	304.464214	193.70667	1444.517051	706.57884
KIAA0930_T293	378.251306	549.805242	523.117312	414.8368	6943.67811	729.92448
HSPA7_T267	NaN	NaN	NaN	NaN	NaN	NaN
IDH2_T138	NaN	NaN	NaN	NaN	NaN	NaN
RHBDF1_S390	1710.334652	509.173248	869.82136	467.6105	2939.550592	1765.20408
ATAD2_S485	28.37541	44.598054	74.0138	52.8595	292.93858	145.1208
P4HB_Y327	65.687818	80.037918	103.823248	180.333	430.34443	135.5904
IK_T42	149.142156	749.71872	419.033644	468.8484	2801.04339	881.22
TAGLN2_Y8	96.4172046	348.203082	578.095512	258.6961	1292.168159	1499.7864
CSPP1_S901	673.829318	542.641596	342.679892	428.0484	5050.154308	540.11484
CAP1_Y31	25.4728596	142.5612294	360.444944	592.0339	2433.784602	408.08244
GORASP2_S441	847.855854	1197.00798	1023.07186	825.2126	2426.145773	832.18524
STK26_T182	22.371304	13.770858	17.062904	24.7287	60.149719	99.78516
GNL1_S68	934.597716	355.997604	245.780104	224.044	763.795645	2423.742
PHACTR4_T349	NaN	NaN	NaN	NaN	NaN	NaN
TUBA1B_Y103	NaN	NaN	NaN	NaN	NaN	NaN
RAPH1_Y1226	57.0499292	61.189158	38.1548244	183.8517	283.044694	71.68524
SPTBN1_T2320	639.9424262	71.140446	85.524944	104.1317	616.323892	336.0138
TLN1_T144	1171.67658	1413.91806	373.859416	1036.027	1632.9981	833.9148
MAP7D2_Y301	489.20398	73.462512	90.41562	56.4057	5190.33736	97.162392
SPG11_S1961	NaN	NaN	NaN	NaN	NaN	NaN
HIST2H2BE_Y43	NaN	NaN	NaN	NaN	NaN	NaN
MAPK8_Y185	6.4046578	22.236726	8.8479232	11.3599	76.756146	10.083132
KANK3_T297	2625.20024	19.6732308	78.049788	87.8017	308.348367	107.71764
BCLAF1_S762	27.91644674	246.113118	181.674908	236.2831	987.2834	311.9154
TKT_T382	41.820386	8.2765026	15.915316	17.08787	83.664803	24.39264
WARS_Y316	210.855496	86.2080654	93.5969896	1419.8727	340.080379	230.2824
EIF4B_S409	645.65528	0	17.117076	10.261	96.503753	21.68292
REM2_S68	28.216912	22.308546	797.5986	52.0026	96.184372	26.6412
HIST1H2BJ_Y84	NaN	NaN	NaN	NaN	NaN	NaN
CAPRIN1_Y665	4.5830754	95.992218	141.471744	248.4137	580.254891	162.2436
RNASEH2A_S277	366.982234	162.161124	199.7752	131.852	645.109455	191.47908
RBM3_S120	0	21.332592	13.772216	121.609	141.665279	26.286
PSMA2_Y167	24.845968	56.038638	80.950136	164.368	265.986203	97.41576
NPM1_S218	64.559999	1108.59072	126.6631956	2308.451	9463.6219	1108.27524
BASP1_T196	583.676354	3289.85532	2227.812828	177.2782	3624.945265	847.66524
TBC1D30_T119	182.058718	55.538178	66.575416	60.3126	163.023641	247.99032
SPTBN1_S333	176.852728	36.206172	36.06614	28.9461	142.932277	59.72484
SETSIP_Y156	NaN	NaN	NaN	NaN	NaN	NaN
HBE1_T39	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BC_S39	NaN	NaN	NaN	NaN	NaN	NaN
LPP_Y307	NaN	NaN	NaN	NaN	NaN	NaN
PDLIM5_Y247	44.703614	125.52768	25.622544	272.98	292.52308	86.75604
BCAR3_T130	184.899266	994.58388	264.805612	2538.321	1899.91807	1837.3488
ACTB_Y91	103.376974	58.03056	63.78898	73.1902	1293.82545	101.133
EML3_S161	0	9.8012184	28.69144	14.1503	44.375954	10.191672
MATR3_T150	478.8753424	161.5490694	261.529772	186.6378	1133.896176	362.47296
PRPF8_Y2256	0	0	6.82399	7.33551	131.068644	1.764168
TJP2_Y1118	159.72311	142.046166	211.48772	362.8553	1098.700002	700.66692
STK10_T195	1069.510166	2355.56604	407.453944	1441.1109	5860.50285	624.14988
EIF4G2_S602	NaN	NaN	NaN	NaN	NaN	NaN
PNN_T657	119.6188092	260.124516	125.492164	206.6022	594.507649	660.27564
PKP3_Y195	.00060865754	.0012734142	0	93.0039	0	2.370312
USP36_T629	10.1931868	40.556982	95.457908	18.6494	1422.27589	116.76204
BAZ1A_S1363	NaN	NaN	NaN	NaN	NaN	NaN
FLOT1_Y203	164.068516	45.6513	59.697892	216.4336	439.264661	238.94484
SAMD4A_T424	NaN	NaN	NaN	NaN	NaN	NaN
HSPA9_Y181	NaN	NaN	NaN	NaN	NaN	NaN
FOXK1_Y463	290.29675	323.481384	628.212268	215.5677	2575.05294	416.42244
MARCKSL1_S177	45.7388756	63.905778	83.678224	53.6849	311.426668	138.24372
KRT19_Y130	133.698786	102.820077	385.73364	216.7464	387.8316888	81.094416
LPP_Y275	347.768668	264.362694	199.16214	363.0786	1063.451475	348.98916
ATIC_Y208	110.924932	45.0834204	95.844652	113.0167	262.78436	84.49428
CLTCL1_Y1096	NaN	NaN	NaN	NaN	NaN	NaN
