ptm	Channel 126: Normal Pool	Channel 127: DMS53	Channel 128: H526	Channel 129: H69	Channel 130: H82	Channel 131: H446
RIC1_T992	176.650362	86.20482	47.368692	42.186512	21.7376	71.635216
SORBS2_S259	1641.30246	44.523713	219.12555	14.4492548	20.66042	28.7784097
RGPD3_S1479	NaN	NaN	NaN	NaN	NaN	NaN
MICAL3_S1640	507.7674	67.71401	74.53929	36.583972	0	365.52056
CEP164_S544	310.294908	48.11937	62.179824	4.9235456	6.00148	45.963241
SIRT1_T530	NaN	NaN	NaN	NaN	NaN	NaN
NCKAP5L_T1171	57.18006	290.0859	28.765842	1.8393292	0	94.455534
POTEE_S733	NaN	NaN	NaN	NaN	NaN	NaN
DBN1_T335	144.10494	7.922226	6.8100543	27.962676	25.5452	48.071997
PPP1R3D_S77	NaN	NaN	NaN	NaN	NaN	NaN
CDC25B_S151	31.3401312	174.55048	95.642316	11.0600844	11.7103	19.5081116
GSE1_S857	600.801516	1179.9359	294.914634	1779.59048	1214.142	863.38514
ARAF_S257	NaN	NaN	NaN	NaN	NaN	NaN
PTPDC1_S547	342.95562	323.8625	99.051981	678.9426	80.0433	161.19336
PFN2_S92	487.944324	244.022402	1667.667813	3877.302964	559.7335	352.800935
MAP1B_T704	130.95355266	968.23324	250.225164	3302.8144128	133.2007	1163.46343
EML4_S146	NaN	NaN	NaN	NaN	NaN	NaN
POLR2A_T1424	NaN	NaN	NaN	NaN	NaN	NaN
BSN_S252	NaN	NaN	NaN	NaN	NaN	NaN
MSH2_Y863	311.130477	89.007438	2627.135784	740.936544	815.2028	55.73115116
FLNB_S1916	795.46698	61.28174	54.007359	26.358948	37.8311	40.079418
ANKFY1_S1008	80.6639526	21.78046	134.690661	164.31626	12.72804	12.2425976
PPIA_T32	92.255814	48.93148	29.632701	899.05708	0	31.589503
HDGF_T200	1008.1665594	792.754898	1407.309498	23.8190312	37.11003	504.3614488
HNRNPA1L2_S95	NaN	NaN	NaN	NaN	NaN	NaN
CBLB_T527	102.738699	21.385026	163.0460937	810.805716	143.7028	283.933595
PDHA2_S291	NaN	NaN	NaN	NaN	NaN	NaN
BCL11B_T376	346.282776	192.56484	291.9714	95.230748	55.7077	510.90039
SMARCA4_S1422	306.0710094456	220.717601	1929.301794	467.021696	397.59454	1519.552368
TCOF1_S982	223.7731272	474.3895	423.56286	99.11375592	97.46822	378.023617
CHAMP1_S436	NaN	NaN	NaN	NaN	NaN	NaN
NUP98_S1769	42.896952	135.5601	7.5371604	15.242668	6.06245	73.895484
MAP2_S1598	NaN	NaN	NaN	NaN	NaN	NaN
TCF12_T335	4221.36036	154.98509	365.35233	198.702284	717.391	227.36537
XPC_S351	1035.896526	72.1721	330.563751	38.0603312	115.7965	86.797758
EEF1D_T147	NaN	NaN	NaN	NaN	NaN	NaN
NUMA1_T2000	8395.9296876	11412.2095737	5913.155556	2120.750756	1538.4448	9056.624236
ARID1A_S1609	2917.248264	3600.6126	1544.463438	1429.818528	989.8197	5416.74125
MLF1_S34	1506.722742	953.651777	1141.887621	20.78403516	299.427	814.1442857
ARHGEF12_T1286	865.15506	167.8339	74.222064	12.8903116	2.42516	110.3491
FAM83F_S4	80.4572622	767.26	0	50.036728	14.27626	19.3602911
NES_S1489	207.430902	169.8255	42.721728	26.375228	23.9375	32.256113
LYAR_S276	347.20245	3260.5677	9.4102344	48.743504	34.84459	257.588376
MCMBP_S298	279.1444572	510.32189	421.719921	423.465148	139.6836	556.355381
HDGF_S202	755.92251	1393.15085	821.873325	1.5169556	7.090664	673.806927
GOLGA3_S878	1027.782	920.0789	17.299254	351.20992	3.52525	191.507423
RGPD4_S1487	NaN	NaN	NaN	NaN	NaN	NaN
PHRF1_T917	NaN	NaN	NaN	NaN	NaN	NaN
TBC1D4_S591	188.625024	162.4233	213.94233	5.2353964	1.84638	43.148178
PHAX_S368	4231.25900064	2619.26756	1176.1694469	162.3192664	88.36257	903.804711
FAM156A_S11	63.264348	95.16338	48.421212	65.308404	21.3638	181.39068
PML_T409	3136.16394	189.06927	215.226669	69.188224	68.1839	248.133
MPLKIP_T51	98.7322014	346.9115	209.559231	55.760924	35.2898	214.759593
TMEM163_T16	2248.626744	76.682307	74.5798326	62.7979836	40.89361	63.0177677
CTTN_T411	NaN	NaN	NaN	NaN	NaN	NaN
ANKHD1-EIF4EBP3_T2323	NaN	NaN	NaN	NaN	NaN	NaN
IMMT_S126	346.880394	164.6112	284.84043	1.7078756	138.8	17.110798
INCENP_S269	NaN	NaN	NaN	NaN	NaN	NaN
SHANK3_T1234	275.526846	75.30341	114.664557	20.472692	19.736	59.887151
PPM1H_S223	214.75314	402.4059	600.506025	90.165152	30.31395	80.929343
ALB_S603	814.92075	2.754895	18.89348664	9.087718	2.442734001	17.7231081429
MCM3_T255	304.475409	538.893758	1787.364915	1580.748928	2051.629	467.3512188
ZZEF1_S2761	NaN	NaN	NaN	NaN	NaN	NaN
NCOR1_S2120	3423.713076	3462.27921	825.76221	1324.008592	558.0271	1327.975502
ULK1_S556	955.361736	953.08343	1328.554983	430.1267908	363.7979	498.811316
EPB41_Y660	NaN	NaN	NaN	NaN	NaN	NaN
CENPF_S3019	NaN	NaN	NaN	NaN	NaN	NaN
CANX_S583	306.135774	417.6549	264.449178	57.229084	37.201	173.163878
LUC7L3_T238	45.461304	423.6427	235.18236	.15102216	0	222.24007
CHD9_S550	318.91671	410.1695	229.747917	91.502184	123.9462	313.74112
CIT_T709	6.1036416	111.27558	36.312381	46.351972	51.6089	54.382322
TLK2_S686	NaN	NaN	NaN	NaN	NaN	NaN
BCL11A_S711	170.609922	156.9919	110.451978	155.659	50.6232	459.20227
RALGAPA1_S740	740.9989944	3154.8025405	5156.4861096	572.568266	218.591195	3093.322813
NUP98_T670	753.798906	2434.5958	114.023343	192.730632	81.82101	1120.54894
KMT2D_S4822	428.1598062	240.69461	406.60053	239.889648	804.369	133.699496
DNAJC30_T37	924.972804	828.6317	220.43679	84.261284	10.90377	184.672156
BCL11B_S401	NaN	NaN	NaN	NaN	NaN	NaN
TARS_T374	NaN	NaN	NaN	NaN	NaN	NaN
ITPR3_S385	24.3249048	10.062988	25.2441924	205.98048	16.72438	2.3335416
TAP1_T545	125.48466	433.6553	315.295008	2.4282804	1.88368	17.7745083
TRAF3IP1_T592	NaN	NaN	NaN	NaN	NaN	NaN
KAT5_S199	607.717026	312.37141	470.869959	89.07676	111.1427	230.310331
MATR3_S533	106.219134	107.94979	250.571496	298.53524	13.72005	80.252675
SRSF6_T146	158.953158	25.877579	33.358269	28.6000528	32.03766	14.7405982
ESAM_S388	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_T1492	1140.082398	2264.7443	463.598457	93.61848632	38.296352	1203.78638
TOP1_Y723	20.3489118	2.808299	47.998881	14.3304404	9.32003	1.6023678
PRRC2A_S992	NaN	NaN	NaN	NaN	NaN	NaN
NPM1_T219	0	377.6812	0	21.2935	0	277.65858
MYLK_S367	NaN	NaN	NaN	NaN	NaN	NaN
MGA_S924	1850.7515418	2743.97162	3042.134865	1484.580156	1036.2047	1932.839868
MSH2_S717	77.476014	376.194	216.05766	204.90008	85.3286	94.476292
BRK1_Y63	NaN	NaN	NaN	NaN	NaN	NaN
DCP1A_S534	1117.42848	248.01855	1513.36206	164.63742	46.7715	271.03421
PRKCDBP_S62	4999.761774	0	24.90764913	27.6439728	13.77428	11.5906359
SH3PXD2A_S1038	NaN	NaN	NaN	NaN	NaN	NaN
SUN2_S12	18132.945012	1325.5540441	510.7193952	352.961796	161.650956	870.0750368
NDC80_S69	31.1355954	133.3722	45.321129	69.217084	40.9497	93.474665
TRA2B_S97	0	4.979078	105.563346	143.44234	52.744	13.6287398
RB1CC1_T646	300.146364	961.25666	97.539204	46.5337604	38.63128	113.442042
PRKCD_S664	NaN	NaN	NaN	NaN	NaN	NaN
ZC3H7B_S233	NaN	NaN	NaN	NaN	NaN	NaN
PLXNB2_Y1548	NaN	NaN	NaN	NaN	NaN	NaN
ENAH_S136	6519.16944	6.969586	124.655118	11.1214008	25.65464	88.805934
SRRM2_T903	61.3678086	60.491288	412.651197	756.977968	587.2866	33.9590287
SRGAP2_S206	753.209226	476.5267	78.715854	188.87316	38.3961	560.70247
KDM3B_T614	618.999948	822.3579	428.553657	235.505444	60.4193	572.79454
MARCKS_S170	5942.49642	3419.0858	535.541874	39.4000124	0	1643.1669
MAST2_S1660	0	103.07895	0	50.427448	14.2054	175.40296
RRBP1_S978	42.348474	21.84351	8.7186141	2.2184312	7.77537	10.0514195
RBMXL1_S208	NaN	NaN	NaN	NaN	NaN	NaN
DLGAP4_T718	12.4975116	301.63029	362.830251	.7037104	6.57954	23.5890274
SRRM1_S705	10.6908984	23.25518	24.657633	7.2451624	13.1544	13.494626
CUX2_T642	899.662302	444.91798	1195.43634	1575.25724	583.019	494.32181
YTHDC1_S515	13.6616004	185.4047	141.659931	2.302806	2.00625	38.471957
IGF2BP3_T217	44.5902786	41.416544	912.712416	231.222176	867.5897	30.2115249
PML_S480	20604.330558	0	342.1343268	318.2184852	159.87111	125.2441313
PRKD1_T746	2796.918012	3.258775	146.9537538	294.9918388	3.43802	1963.121296
LDOC1L_S193	NaN	NaN	NaN	NaN	NaN	NaN
IRS2_S388	NaN	NaN	NaN	NaN	NaN	NaN
ZGPAT_S475	37.2958236	53.91373	203.4186	52.908668	104.72	39.376856
MAP1B_Y1904	35.1408834	278.23419	28.0020594	71.65124	4.14937	289.673717
ABLIM1_Y461	NaN	NaN	NaN	NaN	NaN	NaN
TNKS1BP1_S1616	6302.45448	492.58105	551.164152	123.5955548	77.5951	618.896667
NDRG1_S344	613.355274	961.662	169.462335	11.2503384	30.0806	16.4241041
FOXO3_S253	69.149808	31.38408	31.389057	6.5102536	7.27962	61.796459
FOXM1_T620	47.8459926	299.2899	64.858311	55.430292	53.0896	136.470903
TNIK_S938	210.9469824	36.690628	57.763797	1.90891436	0	207.504672
SLC12A7_S96	65.5780104	137.50321	17.71497	8.3904752	5.34254	4.1195321
POLR2A_Y1909	NaN	NaN	NaN	NaN	NaN	NaN
TOP1MT_Y559	NaN	NaN	NaN	NaN	NaN	NaN
CCS_S267	1469.59596	24.57572	109.379613	17.989844	11.5871	32.605682
PLCB3_S1105	3513.6423	541.13462	1753.27194	25.2277544	72.1151	383.219751
NOP2_S812	132.110244	58.5975	35.950908	7.8577936	4.56455	31.5222
RPS9_T15	236.5292286	938.50523	316.687245	1273.60216	262.6205	1795.64618
MAF1_S75	11446.30116	28712.1328	1592.8131051	805.782744	244.2151751	5742.728627
EPB41L3_S990	433.193292	106.12017	215.025573	482.136344	72.745	106.185088
GAGE2A_T39	153.7003188	105.39035	80.4603471	51.86808	18.13422	386.089812
MTA2_T534	340.5998484	2203.5052	486.072258	217.143972	54.49677	2433.37688
TWISTNB_S328	NaN	NaN	NaN	NaN	NaN	NaN
LAS1L_S560	2897.842878	6198.358634	286.2667416	816.812666	318.2369	2458.3355502
CNKSR2_T332	NaN	NaN	NaN	NaN	NaN	NaN
ARHGEF40_T371	174.0481344	648.81492	19.35282342	52.0849296	41.9203	528.060194
WAC_S64	881.5070187	3521.5115	637.7603379	378.016272	282.22434	3856.89311
LRCH1_T568	379.455678	103.39342	179.779236	57.29016804	86.5353	80.3786033
CTTN_T401	NaN	NaN	NaN	NaN	NaN	NaN
LMNB1_T76	336.54852	280.31068	263.52984	499.74864	163.5474	119.40986
ISY1_S222	NaN	NaN	NaN	NaN	NaN	NaN
MAP1B_S336	424.951947	511.898894	332.733471	1721.793076	213.1757	168.8246321
MID2_T568	NaN	NaN	NaN	NaN	NaN	NaN
SRSF9_S211	NaN	NaN	NaN	NaN	NaN	NaN
BCL9_S291	NaN	NaN	NaN	NaN	NaN	NaN
PHLDA2_S42	237.910932	2339.402	163.376829	1033.684836	121.62098	333.175851
TPX2_T369	52.446366	1939.5584	489.7829496	221.5473716	11.672398	2427.34957
TWISTNB_T322	NaN	NaN	NaN	NaN	NaN	NaN
MDC1_T242	44.70606	395.1207	175.36218	95.621468	92.2404	94.347785
NBEAL1_T2686	6188.63112	117.77415	98.8377873	26.020102	14.65572	268.149276
EIF4B_S430	NaN	NaN	NaN	NaN	NaN	NaN
STK11_S31	1189.30896	22.1469027	421.628487	79.7716744	46.7752	44.6899196
TUBB_S115	32.1554016	10.783682	79.874361	158.348604	41.4613	9.9733844
TCF4_S318	11880.13554	8.873475	114.587676	165.591576	55.89151	268.134296
L3MBTL3_S608	2926.8918	984.06256	1816.694649	689.830516	720.2751	451.429469
NCOR2_S1872	NaN	NaN	NaN	NaN	NaN	NaN
PHACTR4_S342	NaN	NaN	NaN	NaN	NaN	NaN
TOPBP1_T861	NaN	NaN	NaN	NaN	NaN	NaN
VCL_S357	5053.17204	7.557615	218.9935587	51.9388536	21.81823	82.064185
PHIP_T1482	148.419054	387.7107	139.08699	77.758312	0	256.64485
NFXL1_S835	694.1781	90.50288	512.8242	36.685796	14.4782	26.749037
PKP3_S95	185.2333056	14146.83283	2555.441091	93.24998556	52.75553	45.9484615822
MAP2K1_S377	39.9941766	23.774491	35.761131	58.913472	23.08612	15.1544421
CEBPZ_S805	NaN	NaN	NaN	NaN	NaN	NaN
WDR77_T5	2680.4138004	3171.32829	3294.075078	735.64473	540.469131	2738.710261
SPAG5_T1084	20.142297	30.09149	220.23687	468.42	41.2327	76.821506
RPS6KB1_S452	NaN	NaN	NaN	NaN	NaN	NaN
MAP3K10_S830	60.013548	71.25612	37.723728	8.5216772	8.06677	10.4401184
RGPD1_S1463	NaN	NaN	NaN	NaN	NaN	NaN
PTPRE_Y696	NaN	NaN	NaN	NaN	NaN	NaN
TAF15_S180	479.464272	596.9769	363.65448	91.849096	8.69107	833.72795
RAD9A_S272	163.906848	84.62779	340.171818	91.659804	85.6365	55.7000056
HECW2_S24	136.986822	90.11015	55.720644	44.295068	24.0573	72.647436
LMNB1_S534	611.1574308	113.708569	1831.721871	5683.803248	81.388205	111.0486553
ARIH2_S353	349.531308	298.77224	531.184647	244.876064	1218.173	268.571605
BRCA2_S2445	NaN	NaN	NaN	NaN	NaN	NaN
OSBPL11_S189	5127.572268	505.64163	107.1469329	36.0077636	15.32241	250.899164
SSX2IP_T543	52.132248	38.92616	52.354491	44.902016	39.162	46.942933
GPS1_T479	6270.652584	1515.8907387	1208.301045	2192.32104	1411.7636	1424.7892839
GCN1L1_T1915	92.99934	122.30959	125.662362	68.17694	75.0708	78.864243
UIMC1_S171	690.845274	79.90749	33.9759777	22.8072144	24.1068	89.464091
SRRM1_S583	NaN	NaN	NaN	NaN	NaN	NaN
ARID1A_S610	1206.5040288	1521.78247	1402.292388	58.755799016	34.985818	655.807708
RBAK_S78	65.35431	25.77523	31.068009	35.250344	23.6721	23.242433
MAP4K4_T1230	257.13072	120.26235	172.854213	140.783372	126.2174	87.450779
CEBPB_T235	3833.1729954	259.3289608	2118.5959872	378.08224744	750.67634	1065.7842749
NEK6_S206	NaN	NaN	NaN	NaN	NaN	NaN
CUX1_S1312	6.9064002	8.833825	45.841803	32.313432	25.8568	5.6874459
SRSF12_S148	213.4784484	55.12065	546.06531	174.242472	128.0954	402.705521
LASP1_T68	520.0146	705.17655	305.845113	331.572688	120.1483	398.242337
DYNC1I2_T95	746.4179268	425.11222	169.762362	61.6457296	19.26912	504.469262
CD46_Y357	NaN	NaN	NaN	NaN	NaN	NaN
ACTB_T318	330.885324	19.003088	31.4391105	32.0473576	15.54024	39.687477
GATAD2A_S100	NaN	NaN	NaN	NaN	NaN	NaN
THRAP3_S190	50.385132	390.5863	0	6.0114788	5.39617	18.712053
CD46_Y324	NaN	NaN	NaN	NaN	NaN	NaN
TOMM34_S186	1676.566836	4191.25902	921.935196	469.4891816	758.1203	2233.45594
AP1M1_T223	1546.63614	1049.9112	204.31677	117.723048	50.4968	364.779799
HMP19_Y52	NaN	NaN	NaN	NaN	NaN	NaN
TP53BP1_S1208	NaN	NaN	NaN	NaN	NaN	NaN
PEA15_S116	159514.980534	201.40641001	6026.23010073	1088.514802408	409.8353105	3874.12620365
PDPK1_T245	4369.247568	360.993204	402.35223	178.8940084	47.08105	319.71707
RPS6KA1_Y228	NaN	NaN	NaN	NaN	NaN	NaN
BRD1_S498	NaN	NaN	NaN	NaN	NaN	NaN
RASIP1_S41	3447.6246	0	33.0433068	7.713612	3.39903	18.6258324
PRRC2B_S1480	NaN	NaN	NaN	NaN	NaN	NaN
MLH1_S477	188.798148	123.06957	54.50319	33.742372	25.3177	83.331921
PHAX_S364	8.637111	501.1539	0	10.2534104	0	196.488273
LARP4B_S736	17.5642992	236.9185	43.391313	37.715876	36.6607	95.739962
HSP90AA1_S453	426.583206	183.77411	646.292556	1638.059264	174.57793	258.214219
RALGAPA1_S1000	NaN	NaN	NaN	NaN	NaN	NaN
HIST4H4_Y99	NaN	NaN	NaN	NaN	NaN	NaN
LRCH4_S520	221.422572	108.81715	28.339101	2.9068236	14.2594	16.921301
AKT1_T92	251.912052	268.5631	313.964658	300.53472	45.0023	241.4348
RALY_S295	517.3110306	108.240912	268.110654	176.4280028	205.99447	95.6838084
ATAD2_S1302	593.05743	163.94664	371.359338	787.299616	236.4146	252.974108
SPTAN1_S1550	9049.46742	40.276925	817.318677	256.6070028	103.69278	109.2941121
TRAF3IP1_S476	681.118578	204.69852	293.286462	19.8497896	27.04456	128.437878
KIAA0754_T122	437.454108	217.08843	599.78646	137.008484	60.5294	365.548915
CARHSP1_Y63	802.935504	335.52727	287.681499	1477.38484	73.0815	842.97596
ZDHHC5_T348	2469.75183	6373.19046	3811.303986	380.1633524	18.800587	2462.959277
ZNF420_S180	85.465044	30.4291	108.809694	43.808888	39.8598	26.87091
SRRM2_T2069	NaN	NaN	NaN	NaN	NaN	NaN
PEX1_S1216	1161.302184	1143.22364	204.8548341	274.587212	70.07093	144.79133
PRPF4B_Y849	186.0926886	52.097188	128.398179	63.119336	50.7565	27.9714692
LEMD2_S138	NaN	NaN	NaN	NaN	NaN	NaN
BRPF1_T56	121.8520422	219.87797	245.753571	67.17239	10.67723	228.448745
CRMP1_T27	110.628504	1268.03573	311.156076	210.494332	188.3677	383.244147
ARHGAP12_T231	NaN	NaN	NaN	NaN	NaN	NaN
PKN1_T774	880.6367682	168.566008	508.1204058	1368.692752	457.56418	76.7466381
WEE1_S165	NaN	NaN	NaN	NaN	NaN	NaN
CPNE1_S54	496.91313	42.691389	997.995789	630.589372	395.5662	50.3853584
UBP1_T194	NaN	NaN	NaN	NaN	NaN	NaN
BBX_T887	1371.400254	470.7677	519.124767	273.224576	204.6845	361.06187
LIMA1_S490	22391.497548	7388.891952	2094.296211	780.0979952	372.122492	9552.497011
ARHGAP30_S384	NaN	NaN	NaN	NaN	NaN	NaN
KRT6A_S237	1519.53732	26.70278	51.265956	32.442932	20.8855	25.496388
RALY_T286	110.981556	49.09645	27.4936746	20.2098292	8.4952	24.7934194
KANK2_T552	19820.5434	15.670169242	83.410887	9.6281548	30.35204	81.4056428
KMT2D_T2332	454.881798	1693.3319	651.10563	55.8351756	84.0317	273.374407
RPS28_T28	708.9093648	577.401422	371.52192	42.13231884	76.8292	2713.151278
STK32B_S378	89.208	5.677568	450.74022	0	10.6373	7.0101799
PPP2R5A_S42	2073.90456	716.4326	340.213713	165.8084552	67.7878	442.93827
TFCP2L1_S37	363.2765976	1407.20567	151.561116	288.491516	273.6252	140.092853
TCOF1_S1407	NaN	NaN	NaN	NaN	NaN	NaN
AMOTL1_S906	NaN	NaN	NaN	NaN	NaN	NaN
LAT_S224	4359.1716	26.818545	522.015669	37.778554	18.11738	51.1728249
BTG1_S159	973.652778	1471.34585	297.612525	275.389668	168.7797	190.183833
MYLK_S365	NaN	NaN	NaN	NaN	NaN	NaN
PARP1_S179	315.9681588	924.49487	329.426559	1000.43782	611.7902	290.433631
SSBP3_T360	307.494306	624.84318	125.32338	31.688428	3.87261	1017.80647
DOCK1_S1743	1463.060718	75.505157	41.779164	26.391952	26.2051	35.9027051
TLK2_T78	85.4863254	227.14874	331.46736	89.88994896	128.0637	419.8212731
SIPA1L2_S148	742.646772	526.43097	413.449848	1523.016792	116.669966	994.350893
FAM21B_T342	312.65892	656.50065	26.3170278	11.9447396	3.44662	4.58811734552
TIMM44_S180	239.439942	292.6339	341.10321	407.54908	186.3494	235.90825
ARHGAP30_T388	NaN	NaN	NaN	NaN	NaN	NaN
ARHGAP12_T230	NaN	NaN	NaN	NaN	NaN	NaN
ALDOA_S336	657.766872	168.68501	340.058922	377.429008	53.1753	192.755257
PSEN1_S353	103.9437252	203.92229	65.870847	71.52914	22.35891	226.30072
ERI2_S302	98.4895632	139.79615	618.752694	407.078736	151.7854	327.950292
HIST1H4A_Y98	NaN	NaN	NaN	NaN	NaN	NaN
ZMYND8_T541	NaN	NaN	NaN	NaN	NaN	NaN
TJP1_T354	1978.56918	2852.0544	720.039516	418.833636	106.1221	899.90424
RBM14_Y576	6260.989392	2112.96787	1617.150969	481.6851808	466.15788	1041.492632
AHDC1_S93	9.985626	42.22998	18.215799	22.39166	8.11899	166.11536
ZC2HC1A_S247	879.204942	1446.6543	1555.26147	181.550564	85.3615	886.92621
TNKS1BP1_S920	4291.12971	15.377882	79.8238665	62.5380068	15.01877	84.4553247
SCEL_S68	1529.257968	42.644342	100.962393	24.35474088	42.54102	41.7905192
ZCCHC11_S104	391.4126496	5259.0759	350.5382286	381.250072	615.856	2078.30915
CHD7_T2551	1602.350316	1453.52532	1650.601407	3454.148764	3204.1185	1146.856174
NUMA1_S1887	2284.7940486	3460.189018	1015.917	458.8932844	251.16856	1434.7084407
SP2_T192	446.21199	570.908	132.87624	93.323842	18.13531	371.324775
POU2F1_S267	656.5639626	1949.6763	394.606653	253.349656	567.7622	1052.535139
FAM122B_S137	NaN	NaN	NaN	NaN	NaN	NaN
PKP4_S438	306.303984	58.19125	153.391707	29.7024456	23.7669	33.234949
ARHGEF2_S960	NaN	NaN	NaN	NaN	NaN	NaN
ZNF292_S1768	99.626247	34.7878336	1489.355931	1992.3908	615.0858	22.071972626
ANKHD1_T2323	253.028286	435.81174	125.853315	286.2949	40.87329	211.860535
ZC3H18_S74	NaN	NaN	NaN	NaN	NaN	NaN
DACH1_T584	NaN	NaN	NaN	NaN	NaN	NaN
SAE1_S185	4670.0740674	3164.906485	2806.029933	2775.684352	1112.9406	1496.7569382
LEFTY1_S342	NaN	NaN	NaN	NaN	NaN	NaN
KMT2A_T3028	564.499908	649.64887	1097.79453	61.853714	108.7054	453.971896
JUN_S243	NaN	NaN	NaN	NaN	NaN	NaN
UBE2T_S184	53.784486	149.916	34.467678	36.651164	28.8697	79.935848
TAF12_S51	2226.630168	1801.33876	2200.26954	1617.60152	952.4669	1472.359055
EPS8L1_T187	3850.68222	789.13133	457.368303	188.9154288	171.6517	555.816529
SASS6_S304	216.5015034	785.7577	319.673991	184.842528	106.0789	652.28912
ATXN10_S430	268.33086	386.51535	971.793921	1475.08862	175.353748	239.5310239
KLF11_S124	418.964616	346.43986	189.948108	270.078984	84.2633	742.75013
ALB_T551	643.21614	4.510207	3.794364	12.083904	2.28701	2.3046088
ZNF219_S114	186.6551526	153.066082	1127.085603	146.9571328	341.9877	634.558578
TMEM48_T440	112.618296	170.7407	46.432155	41.3549	34.7196	93.889825
NUSAP1_S247	212.950458	693.2614	276.360882	94.919356	28.0353	817.58272
ANK1_T472	79.215192	90.15227	144.6921	55.46966	50.5295	138.60566
ARAF_T253	0	769.10639	6.33833424	100.710152	0	475.363122
KIF18B_S651	NaN	NaN	NaN	NaN	NaN	NaN
ATRX_S84	5965.33896	1092.0091	1652.82831	60.5788864	27.28058	1102.39746
BMX_S226	447.5819754	77.0425552	5711.306475	121.0003156	86.0181823	91.688621
FGD1_S715	NaN	NaN	NaN	NaN	NaN	NaN
SIPA1L3_S158	403.377786	1506.9028	403.411512	123.04128	56.09295	483.864379
KHNYN_S10	3479.627214	4894.9043	1167.857817	1614.675412	319.773	334.932791
MAGED2_S191	3.03763446	63.48992	26.023998	10.2748112	36.6836	1.8197383
MPLKIP_S47	NaN	NaN	NaN	NaN	NaN	NaN
ANK2_S1891	6.1401942	217.789	141.28905	29.011848	20.7039	49.253705
DYRK1A_Y321	643.293252	632.50343	1423.288251	1517.879712	515.6955	824.111218
ARAF_S547	52.363962	7.758257	202.01769	262.40992	29.3167	6.9665132
PHACTR2_S23	7109.110638	2594.98421	728.936985	345.243744	172.48412	1027.13045
KIAA1462_S255	NaN	NaN	NaN	NaN	NaN	NaN
ENAH_T489	1469.9676852	2118.23677	2560.579035	81.2874756	71.627021	1437.424946
CCDC6_S361	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BL_S65	NaN	NaN	NaN	NaN	NaN	NaN
PTPRA_Y798	NaN	NaN	NaN	NaN	NaN	NaN
TP53BP1_T1214	65.734956	55.92106	54.167295	33.093836	30.3718	21.033097
WWC1_S947	367.563042	1790.7513	116.30934	238.540924	179.1085	16.2353561
RBM12B_S839	527.576112	1101.4991	5.2597335	67.5965284	0	671.14359
SMARCC1_S328	NaN	NaN	NaN	NaN	NaN	NaN
RPS6KA3_T231	2736.859482	2009.667257	372.02077773	140.4905392	183.03371	454.6084711
CCDC86_S219	214.332426	6087.8597	95.060049	76.9857224	11.981949	683.546709
TACC3_T59	134.9597403	2655.73971	23.9760381	34.5080352	20.4222102	850.82441
NDE1_S231	103.590144	732.654	67.985442	58.957872	28.826	180.62135
POLR2A_S1889	NaN	NaN	NaN	NaN	NaN	NaN
STK39_T235	NaN	NaN	NaN	NaN	NaN	NaN
DEF6_S600	3064.77486	0	154.929915	23.2181512	25.96347	33.0668948
KANK3_S293	9013.652676	81.789422	50.21379174	49.411058	18.73479449	80.5809449117
SF3B1_T223	NaN	NaN	NaN	NaN	NaN	NaN
UBXN1_S200	1518.941025	616.059223	528.744153	614.102912	179.18536	389.587535
GSN_S51	NaN	NaN	NaN	NaN	NaN	NaN
TBCD_T291	40.409334	15.90342	82.213866	105.799576	15.2361	11.663321
PHF16_S794	NaN	NaN	NaN	NaN	NaN	NaN
SORBS1_Y536	NaN	NaN	NaN	NaN	NaN	NaN
SEPT10_S432	131.641902	11.184277	30.964374	20.274372	2.39112	3.4469194
UBE3A_S218	1562.6832228	1770.60273	4683.899808	5890.787316	2658.8194	1249.4937198
FANCE_S204	149.27787	117.80639	437.93799	304.323076	118.3898	58.124326
CHN1_T92	141.318702	93.65746	110.784345	227.89336	149.632	70.83935
MAP2_T1649	NaN	NaN	NaN	NaN	NaN	NaN
CAPZB_T267	9755.37108	0	79.884063	44.8637876	54.52063	35.4172033
KRT19_S35	423.63216	263.1434	12.3591132	61.821968	8.80381	8.7092115
ITSN1_S687	1351.53144	594.3561	58.148349	51.743464	.595562	236.48605
PARD3_S1335	9958.018014	1047.04379	2272.8710466	460.42705132	200.46725	593.8665208
KIAA1211L_T837	511.986636	858.97929	104.6588844	48.7515552	25.50838	49.3586292
BDP1_S1126	47.192544	183.3403	89.06289	206.68644	86.7327	129.90763
CD46_Y354	NaN	NaN	NaN	NaN	NaN	NaN
TRA2B_Y268	NaN	NaN	NaN	NaN	NaN	NaN
FAM83B_S838	141.794604	196.72692	663.981948	79.7267416	85.30027	30.4931596
TUBB4B_S115	NaN	NaN	NaN	NaN	NaN	NaN
PSMD2_S363	2442.26556	442.29887	583.727445	189.56876	381.3737	357.4977
RABEP1_T480	556.218684	201.84164	183.6039261	159.740396	81.20051	195.325504
FXR2_T553	0	1292.50693	0	13.3840692	0	175.6447479
AP2A2_S566	110.811456	44.73781	265.80099	337.03596	29.2895	49.372047
ATP7A_T327	1141.355124	260.61191	1724.406432	407.765012	931.2988	385.098243
PRKCQ_T536	406.599102	24.434488	416.601528	18.8557032	104.7516	13.1567307
