	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('LARP4B phospho S736', 'Data-Type: phospho')	-0.260108099167	-0.0691836900137	0.3550377793	0.136087051137	-0.499844613172	-0.305704912801	-0.570805079227	-0.145287466933	0.38888725305	0.597128316819	0.0970276026142	0.296857092079	-0.569775430333	-0.122830545	0.291734260449	-0.234067087965	-0.479644943761	-0.159081153816	-0.24149062288	0.998610853553	1.0333954116	0.383184407362	0.269720391101	1.10605093095	-0.124604627168	0.264236791103	-0.319082508355	0.0392269026342	0.875227423064	1.23922135289	-0.490974217471	-5.08152115144	0.660453506824	0.187184265234	0.0	0.397839851928	0.0568947058159
('NACA phospho S1995', 'Data-Type: phospho')	0.392692259589	0.629930701889	1.55585445775	0.994533895522	-0.862195923921	-0.894560406562	-1.78058748861	-0.422413577396	0.734445405138	0.400487378305	-0.189985786991	0.564560690953	-1.25123517031	-1.0759279787	-0.939439197538	-0.857939909767	1.15922205141	-0.11260032033	-1.26480755065	0.685054420262	-0.101940360126	-0.388625183306	-0.230310700454	1.39217960501	0.21297557085	0.652726884657	-0.865232727976	0.342101331105	-0.348850005842	-0.084553567708	-1.01931012761	-2.57840071103	0.522703726991	1.26212693265	0.731431282305	1.58694462899	1.44894547145
('KIAA0556 phospho T1175', 'Data-Type: phospho')	1.10587882695	0.256525138575	0.10225620178	-0.396713933803	1.02184125714	1.29692539894	1.248114117	-0.0963119472068	0.339707787235	-0.824186431818	0.11591405684	0.849513170223	0.558158452045	0.569840543903	-0.2312344364	-0.305335771661	0.175205168533	-0.486102787602	-0.0654976378407	0.126668775487	-0.0442677587217	-0.126268768851	-0.407246444028	0.294681802137	0.406601166026	0.370775831633	0.603480598923	-0.531170948923	0.0	0.0	-0.264645534957	-4.30208460791	0.0	0.0	0.0	-1.36102128364	0.0
('HSPE1 phospho S37', 'Data-Type: phospho')	0.494234359447	1.15390546404	-0.186202896393	1.00093419562	-0.025067827481	0.171638472309	0.785025885846	-0.344894659303	-1.1112000184	-2.3809710144	-0.46658406334	0.0551049666939	-0.0269450456345	-0.334156386385	-0.709506876507	0.335094589085	0.900132194377	-0.204437686647	0.161385925094	0.505581130181	0.135184735779	-0.324565589908	0.129143825988	0.321319731785	0.584450678553	0.4156040591	0.89186303863	1.08551122122	-0.535178673768	0.0121332928274	-0.0327373765895	-4.32239794503	-0.409445911913	1.00093419562	0.121435303903	0.371913963051	0.781760742566
('MDH2 phospho Y161', 'Data-Type: phospho')	0.809762255995	0.913432868586	1.74903435568	1.20182372371	0.691542381627	1.27428531991	0.153977028578	-0.630656113517	0.157711807029	-0.87526084552	-0.37729552473	0.483006390512	-0.0667972576415	-0.138272016632	-0.213883050882	-0.290115228154	0.236503507414	-0.440206439696	0.236503507414	0.677911476357	-0.579505756614	-0.710070922419	-0.703810947613	1.20182372371	-0.445700085454	0.345013594596	0.763411135563	-0.685822982126	0.0	0.0	-0.538346434979	-3.851747432	0.0	0.0	0.0	-0.348252038711	0.0
('CFL1 phospho Y117', 'Data-Type: phospho')	1.28806597825	1.32509043547	1.37065484021	1.90041120499	0.798920672333	0.412158993761	-0.133404680877	0.588176833452	-0.467493489279	-0.403406989825	-0.2255568752	-0.240668808089	-0.308414466118	-0.634824274281	-0.47546478142	-0.596816490888	0.239751420887	0.284400596115	-1.02447224895	0.38581322765	-0.730399522572	-0.485424211651	0.268752779547	1.77983126241	-0.725658088894	-0.340148965231	0.68463048428	0.0134906614444	0.0	0.0	-1.41084107455	-3.14717984636	0.0	0.0	0.0	0.0100254233749	0.0
('CFL1 phospho Y82', 'Data-Type: phospho')	0.372031593607	0.573478595521	1.04646365175	1.31295245299	1.03565693416	0.511206476512	-0.317545042692	0.945894063764	0.190161012795	-0.405400662893	-0.419432266319	0.303923790834	0.808121499881	0.543195402931	0.8707013115	0.629825574779	0.0146237644351	0.283619590484	-0.868518366783	0.923578590055	-1.05964860071	-0.865805689265	-0.449601856086	1.54223996392	-1.0423276773	-0.444118132923	0.275150212776	-0.896374683378	0.0	0.0	-1.58799007399	-3.26719565271	0.0	0.0	0.0	-0.558865777641	0.0
('TOMM34 phospho S186', 'Data-Type: phospho')	0.758004215718	0.282035885113	0.116585434247	-0.234438195813	0.553245445333	0.446843615805	-0.203560393268	-0.768594553997	1.43565014677	1.40503992538	-0.658906577856	-0.576424497239	0.152740729786	-0.268295253895	-0.983970789661	1.33086995403	1.35334629122	-0.533649329705	-1.4191144659	0.824342822981	0.0242623218776	-1.23086162047	1.15564825603	0.558497297661	0.959464224173	1.41955404412	1.30864304375	-1.33350853013	0.553245445333	0.876831980653	-0.831156198035	-2.5458374032	-0.244166162654	-1.26301431522	-0.402349543814	-1.06256612607	-0.954437123058
('FARSA phospho S301', 'Data-Type: phospho')	0.761565266501	0.688785782492	0.41370305066	-0.770039286936	-0.176772271793	1.2031830526	1.04678689801	-0.503393193355	0.908485791831	1.78670271112	-0.112326470093	-0.122052282344	-0.792017208335	-0.906323992736	-0.716652530593	-0.544266324973	0.0186554565981	-0.666772921975	-1.35779361686	-0.795504203199	-1.04192698878	0.295787244518	-0.115677407758	1.27972383138	1.33004492993	0.395695428495	2.03034811557	0.649077413194	1.07335531346	-0.211911527321	-1.51095487817	-2.90469045551	0.284790463022	-0.605254002086	0.436073222444	-0.367748631661	-0.380685777357
('EEF1A1 phospho Y177', 'Data-Type: phospho')	-0.437718644718	-0.308207228204	1.05774075035	-0.737321696558	0.722195650973	0.553862979385	0.193001406394	-0.0401858452392	1.11653755281	0.543599621876	0.690921159275	0.556131333656	0.275408245977	-0.11563354694	0.387751590573	0.543599621876	0.313768960893	-0.00294888660834	-1.73307766078	-0.0167519763085	0.524839767915	-0.569239914021	1.02081156485	0.139328165714	-0.22530879575	0.564044104418	1.23986727463	-0.106101651594	0.0	0.0	-0.758546321776	-3.8197874907	0.0	0.0	0.0	-1.57258009237	0.0
('ACTB phospho Y198', 'Data-Type: phospho')	-1.02097704237	-1.14537498761	0.858171701518	-1.59669282663	1.004659374	0.469585971332	-0.0249192357883	0.471263857144	1.07758207738	0.400176370638	0.270415337371	1.10709613053	0.67427905359	0.787358635931	0.0676492767428	0.697959811019	0.677718023326	-0.424026044846	-2.10058190895	-0.0441081646222	0.108817861249	-0.0340516470693	0.503650458659	0.327072026885	-0.396095682364	0.429822912371	1.86962650776	-0.159908924007	0.0	0.0	-2.48764763853	-1.65205930543	0.0	0.0	0.0	-0.716461979214	0.0
('TLN1 phospho S1725', 'Data-Type: phospho')	0.5113908078	-0.644967201299	1.53956734419	-0.603900193023	1.47723222757	0.610037529603	0.803849218321	-0.275015509738	1.64563271839	-0.0745970174768	-0.114772518846	1.28983254119	0.0	0.0	0.0	0.0	-0.558373350213	-1.50748905317	-1.50209489616	0.768032672476	0.0828715458515	0.0605022465303	0.00914357107122	1.16521175389	-0.996074011999	-0.0761333698581	1.32832701061	-0.669341473991	-0.10269529583	-0.631629764002	0.0	-2.76910619462	-0.495817811747	0.380882489842	0.0	0.0151055794874	-0.665611594856
('MDH1 phospho S111', 'Data-Type: phospho')	-0.363622576717	1.02944863792	1.16246266592	0.752175595538	0.632357719827	1.24454943023	0.621258694223	-0.663921684302	1.10569582982	1.15182184424	0.52423822841	1.5098203086	0.0	0.0	0.0	0.0	-0.408508624246	-1.0801370579	-0.450381660789	0.941883825155	-0.0930430828913	0.0735673650882	-0.147363889679	0.558286212557	-0.933185366399	-0.659419217526	0.900210722838	-0.383224489359	-0.474063054819	-0.792164233039	0.0	-3.3296480192	-0.971780942825	-0.914338706539	0.0	-0.0356792749566	-0.507295199173
('ACTB phospho T318', 'Data-Type: phospho')	0.742069007057	0.270376789577	1.74502648305	0.555034583488	1.21874986764	1.04815448983	0.408954559188	-0.587475418201	1.45600355221	1.33062677564	0.462505799376	1.31042667365	-0.836448611252	0.15320494748	-0.00981163218916	0.241992048706	0.108387103116	-1.14928106109	-0.87524727416	0.974176933318	-0.142025765608	0.270376789577	0.104587863124	0.938949666696	-0.167568681599	0.0562994261621	1.29116846943	-0.0272859428372	-0.57529810106	-1.45556143045	-1.93661413191	-2.39749293498	-0.707520902604	-0.530831468215	-1.27880300432	-0.684574407358	-1.32523106049
('ACTB phospho S33', 'Data-Type: phospho')	0.431785903455	0.205992425396	1.39806128322	0.608746012602	1.09067956619	0.838323007712	0.619001294801	-0.473946708975	1.41071548016	1.21564241491	0.290427081422	1.1702623029	-1.01073236071	0.294665269922	0.0519566404464	-0.211965534811	-0.321360659503	-1.82803656869	0.0474043489154	1.02235651093	-0.180690328902	0.0324508500113	-0.519416055563	1.04365283885	-0.275682433697	0.0324508500113	1.67342208244	-0.397223565638	-0.775631069828	-2.33756136111	-2.47015255272	-1.2669133117	0.0616356682678	0.294665269922	-0.344515846672	-0.0185042937557	-1.40196445021
('XRCC5 phospho S526', 'Data-Type: phospho')	0.0955431095952	0.610013659022	1.62303120691	1.08883610111	0.745113660075	1.27319812685	0.439275884238	-0.228283348877	1.20529593753	1.07620579708	-0.292417379966	1.45649051837	-0.664909705321	-0.49524898512	-0.758212610893	0.175542076911	0.720323997749	-1.87288586064	-0.700983032181	1.42213239828	-0.520094962129	0.805618329464	-0.436496123917	1.03840758435	-0.0969421734914	0.285047349669	1.62738993216	-1.0679545334	-0.539630133736	-0.689433975781	-1.11802739229	-2.18434911511	-0.750395127733	-1.03102620189	-1.25590297132	-0.189855513099	-0.794416522478
('RB1 phospho T821', 'Data-Type: phospho')	0.459041769509	0.448133272032	0.523933302192	-0.573569533451	0.651300098727	-0.773008920972	-0.648785033931	0.0643952362308	-0.885226884789	1.24715252878	0.781835916306	-0.513865135793	0.012801781463	-1.17243436992	0.920367017295	1.54075423541	0.759749634681	-1.03428176804	0.201522783248	0.329272922895	-0.176481424677	0.24001664149	0.237432864184	0.937278247639	0.751649049279	0.940641761008	1.52969904438	-0.605512890135	-0.432405823536	1.42360749387	-3.52235972106	-1.30588851434	-0.449447258208	-0.719321052046	0.0	-0.615817597188	-0.572179672531
('RB1 phospho T252', 'Data-Type: phospho')	0.189562772122	0.0662585200832	0.323260013016	-1.22734446093	0.497902552238	-0.619432084484	-0.619432084484	0.317027891616	-0.534636250467	1.40574586002	0.969743570269	-0.190894717771	0.0435829781175	-0.968420067129	0.825252834191	1.21421545966	-0.329898036452	-1.22484748507	-0.537369999432	1.25974833675	0.114330821664	0.285369376927	0.664776168772	1.87293184026	0.424548461251	0.521551371231	0.519024894832	-0.278310854571	0.508072744667	1.46661370262	-0.945102261474	-3.1008598689	-0.650500432506	-0.227726677756	0.0	0.0093033001934	-2.04404818907
('RB1 phospho S794', 'Data-Type: phospho')	0.695153600383	0.673654946421	0.823769599155	-0.146616525859	-0.0251090527262	-1.21246797934	-0.978666257253	0.301304218436	-0.752996130244	1.05764703675	0.571626036005	-0.154574981061	0.0815204988234	-0.474242851561	0.0529791276193	0.687263380842	1.51048360027	-4.16663023463	-0.0958936496733	0.0298352461605	0.13321149715	0.192346292168	0.662419863561	-0.106392378081	1.39214010203	1.53804267804	1.10237831326	-0.21138506734	-0.162978248343	0.182015624165	-0.679431318938	-1.05971414171	-0.413432504284	-0.494907399104	0.0	0.0128140666202	-0.565167007717
('DUT phospho S11', 'Data-Type: phospho')	-0.0430568206446	0.769968662091	1.13476842049	1.05572847063	0.0	0.0	0.0	-0.243563526137	-0.91061845893	1.24031429544	-0.763660433732	-1.73944881961	-0.606287403698	-0.264344836732	0.152777639945	0.268941538147	-0.557463729672	-0.320783979953	0.197222013253	0.602802174815	-0.462219055383	0.809788574744	-0.420611352135	2.5023932529	1.25142489275	1.38463747754	0.0	0.111771501982	1.02189035637	-0.492015084197	-1.01279113342	-2.16475333997	-1.21922777484	-0.702395308169	-0.138088954642	0.705476182896	-1.14857544213
('CPSF6 Rme1 R202', 'Data-Type: Rme1')	0.643396005991	0.1857919859	0.0426025438037	1.65741017259	-1.50387638553	-0.731571915318	-1.195472622	-0.330846125132	0.252920563822	1.90529315996	-0.194914531733	2.22382041889	-0.334638461259	-0.453750166915	0.252920563822	-1.07447049675	-0.664176696363	-0.42421756075	0.0988384876842	-0.537757179623	0.818455864097	1.29973990811	0.294348681729	1.84528890033	0.764421554201	0.581792501598	0.208151847001	-0.782255459402	-0.00560621445198	0.235348782128	-0.27446739288	-1.27150424356	-1.1476428647	-0.736694709672	0.379006167357	0.419248365095	-2.44493344808
('MED13L phospho T1050', 'Data-Type: phospho')	0.0	0.0	0.0	0.0	-0.646798085124	-1.07611597409	-1.12627393843	0.208929857507	-0.963942586379	1.75927386278	1.04447004651	0.336594764919	-0.0696913238379	-0.167019981051	-0.876594958337	0.58517281084	0.0291083768796	-0.70035490801	-0.469802798613	0.0409748056209	0.659947212851	1.97612799807	1.08650371602	1.16264061399	0.651737183218	0.480168903611	0.715415533844	-0.616104907915	0.555842297155	1.72192332564	-0.997588496528	-0.660502523	-1.1711860626	-0.825080291355	0.0	-0.241546706892	-2.40622776729
('MPZL1 phospho Y263', 'Data-Type: phospho')	-0.083785078938	-1.04463408975	0.204634069593	-0.22857488957	0.0968099943712	-0.660092639651	1.34530685505	1.34530685505	-0.188110204493	-1.10912901238	-0.162764727739	0.430235926235	1.44178968604	0.748683031433	-0.243274738197	0.926486989023	-0.395318729124	-1.63125174338	-0.150818730282	-0.97095457675	-0.204221255454	1.07114129258	-0.143569957322	0.726523676286	0.155177267697	1.12600081589	0.694101043245	1.23882197278	0.0	0.0	0.182056954955	-2.8271749151	0.0	0.0	0.0	-1.68940114209	0.0
('MAPK8 phospho Y185', 'Data-Type: phospho')	1.201263172	-2.46625030673	1.12867325269	0.365140538098	0.999559767056	0.665319277239	1.52246248085	0.295329840104	-0.405467955012	-0.518434688869	-1.6075270719	-1.44536887741	0.965790099823	1.34740462676	0.222434896055	-0.117915273874	-1.25489407144	-0.359983260228	-0.205381250402	-0.297320662124	-0.0762601853602	0.392127395376	0.190431232004	0.902603368311	-1.19207706006	-0.763705795078	1.07277334983	0.264894042562	0.0	0.0	0.0500805215525	-1.63068660228	0.0	0.0	0.0	0.754985200447	0.0
('UTP14A phospho S437', 'Data-Type: phospho')	1.3230474898	-0.237006451631	1.04477256386	-0.089351345559	0.0	0.0	0.0	0.544037358069	-0.540230733031	-1.26342357754	-1.95574930318	-0.251196765404	1.85454121738	0.161748519891	-0.003952926016	-0.356135397155	0.732731777838	-1.92668874447	-0.14874924587	0.113038146811	-0.421347568806	-0.648315945971	0.736185986726	-0.540230733031	0.885968630168	2.04895877539	0.0	-1.19295737348	-0.122442294517	0.0722214526114	2.13644057742	-1.28950850994	-0.122442294517	-0.689248506495	0.477510377497	-0.544790094019	0.212564937186
('MYOF phospho T1781', 'Data-Type: phospho')	0.183425546642	-1.04820465433	-0.422689470747	-0.109914743181	0.69591300486	-0.45657513268	0.878118944732	0.845549630461	-0.496645579228	2.48166411315	-0.257396626271	-1.05273355589	0.8685250705	0.163610302316	1.20545661875	-0.394225921731	-1.02440503159	-0.582888805132	0.0300854155167	0.0131680277885	-1.84116711407	-0.277379976143	0.609544398659	0.0799486604518	1.57213923482	1.67317919935	-0.617740622892	0.838929638837	0.0	0.0	-0.591679219508	-1.79064572968	0.0	0.0	0.0	-1.17496562376	0.0
('SF3B2 Rme1 R515', 'Data-Type: Rme1')	-3.33560044883	-0.782498443237	-0.402066379873	-0.340953615407	-0.815148622908	0.198793270056	0.456134202854	-0.692623464099	0.0	0.0	0.0	0.0	-0.182252987734	-0.455150210445	0.165412561667	-0.343551271958	-0.256831668837	0.783502456913	0.507925244105	0.0	0.0532064090539	-0.5102294517	-0.284496481669	0.0	0.2450830909	0.142197404409	-0.218408697874	2.89572794122	0.814137949304	0.400618059043	1.38375538901	0.0	0.348263325622	0.595698586354	-0.870231012914	-0.560924831715	1.06051169869
('ZNF219 phospho S114', 'Data-Type: phospho')	-3.35549920585	-0.24237049635	-0.362124757881	-0.132943385951	-0.671300722876	1.11510572863	-0.622092758686	-0.167279986154	-0.502278450573	0.322665758069	-0.123008974565	0.547644068407	-0.326606433474	-1.18975010917	-1.0891420119	-0.951351688403	-2.07773190508	0.181123990985	0.524307952577	0.389513253692	0.502605625213	-0.00670023349997	0.102925708364	-0.532849433508	-0.151196709364	-0.460467468818	0.14530101933	0.968181901153	1.32154632598	-0.187353745266	1.87376127036	0.281247102803	1.33826819585	0.0700419494049	0.990496439296	0.788680342971	1.68863184428
('NUP210 phospho T1844', 'Data-Type: phospho')	-3.31238731688	0.0266923369869	-0.0538176704774	0.109154049779	-1.12765720316	-1.39578216146	0.467693428271	0.341915794969	0.155168254409	0.290917910055	0.143924341273	-1.12765720316	-0.619293644871	-1.53396890296	0.18472610399	-0.11169405719	-0.712123155289	1.09801013844	-0.573033193226	-0.350831379765	-0.415204826555	0.875167404018	0.221370169914	0.0570217535158	0.964821047605	0.755455849649	1.00204025213	1.38284283321	0.602817913322	-0.803310400656	0.954391015588	1.63469053914	-1.71562693217	0.570315413723	1.20803159939	0.234904484717	0.570315413723
('MGA phospho S924', 'Data-Type: phospho')	-3.69972714086	-0.246857977225	-0.329808017528	-0.283210180339	-1.15739878198	-0.195980833156	-1.67581011923	-0.296092379126	0.583575580473	0.374303068531	-0.566831761969	-0.351973678601	-0.267219291789	1.58207123882	0.166625510461	-0.343731980813	0.395747472939	0.323487830243	1.33347616148	0.49983514949	0.148339851148	0.414999346559	-0.00812800335624	0.596971287519	0.838637472823	1.09750544975	-0.365269293826	-0.580307623708	0.68581916211	0.628285446916	1.58698029158	-2.09090416898	0.247510069889	0.21435603692	-0.293618327853	0.0480103171079	0.986332815581
('MGA phospho S534', 'Data-Type: phospho')	-5.06815846826	0.027182577801	-0.135871151458	0.0787167172005	-0.0742554569961	0.269361211358	-0.184680372455	-0.289637409173	0.560956270899	0.636261870258	0.287340744547	0.456158338441	0.155102742466	0.494578432988	0.158582771375	-0.0349152099009	0.138212161073	0.379554603751	0.0456332337358	0.706272113318	-0.0900070054608	-0.0333955879862	0.012721597223	0.205156231603	0.438874455732	0.429904070218	0.254642690225	-0.688085997184	0.0	0.0	1.06500240442	-0.126953122763	0.0	0.0	0.0	-0.0742554569961	0.0
('RCOR1 phospho S257', 'Data-Type: phospho')	-2.18147777879	-0.247879144688	-0.775960070051	0.55013659161	-0.34318757642	0.784089428612	-0.120983583201	-0.466596064048	1.06879154631	1.73284704042	-0.335060292976	-0.624399081309	0.620327911097	0.961866680502	0.566958981204	-0.203947559359	0.0899535279303	1.11540018581	-2.11336475705	0.677577694399	-1.28648043147	-0.312547590266	-0.285438419805	1.00336927727	0.141357454333	0.518807138323	-0.523363209097	-0.131765314389	0.0	0.0	2.25262839238	-1.21493818265	0.0	0.0	0.0	-0.916722794632	0.0
('ALDOC phospho T52', 'Data-Type: phospho')	-4.00355239829	-0.856867398769	-1.52068800644	0.11357774174	1.44469329198	-0.0413892179388	-0.362681325554	1.648435636	0.537437318463	-1.14760806858	0.0759700667291	0.858501307582	-0.440484646407	0.393716269811	-0.700953428296	-1.5727451431	0.557734535112	0.734634846106	0.36345870582	0.429810924381	0.951208717469	-0.281299600039	-0.163846648553	1.06088130744	0.164824029922	-0.5535950476	-0.615128972786	-0.0557646870793	0.308031943398	0.790077330982	0.400051774948	0.338431210537	1.07550828137	-0.0872249022218	0.198539745037	-0.238127712189	0.196432219019
('ALDOC phospho S45', 'Data-Type: phospho')	-2.38446044901	-0.974684161988	-0.903598643756	-0.378825644718	1.58196906588	-0.318020372055	-0.755573010901	1.3708295292	0.535327868524	-1.34232403618	0.623736983507	1.49311393236	0.0	0.0	0.0	0.0	0.570947241221	0.649863465156	0.0827611669262	0.223512259657	0.364488341009	-1.01211060903	-0.978475656107	1.08191884579	-0.490598357477	-1.71058776578	-0.624386272472	-0.467163563623	0.424226557233	1.30840489674	0.0	-0.345986941923	1.64364324082	0.141981709855	0.150695630841	-0.460724536914	0.900099287211
('PRKAR2A phospho T54', 'Data-Type: phospho')	-1.18159523276	-0.854714531513	-1.39252512062	0.554760013379	-0.702307394162	-0.890949323257	-0.116824146341	0.231145951203	1.29041020964	1.22427137305	-0.479181769752	0.361670901133	-1.42066151044	-1.12254016164	-1.24348299784	-1.31388052824	0.398494939619	2.30275058365	0.150920818873	1.57415988329	-0.202072604629	0.754183479366	0.935032825686	0.356807894611	1.29827596152	0.563459629712	-1.24677874711	1.33957955757	1.07400300908	0.294571310685	-0.264325101506	0.296766265713	-1.32638069122	-0.798962721743	0.0	-0.656310144643	0.212228119625
('NUMA1 phospho S2003', 'Data-Type: phospho')	-1.75316441668	-0.672095426747	-0.744289481792	-0.0889674490397	-0.45174145655	-0.584775114018	-1.03702777947	0.491006108616	1.4101997091	1.96748861612	1.28681474738	0.973612236976	-0.975811565201	-1.19576337202	-0.788979314585	-0.590966769587	-0.607155232429	1.72363689888	0.430754888214	0.716551803456	0.919651537122	0.991335115136	0.79260987017	-0.607155232429	1.04290376588	0.63110283684	-1.41652044528	0.254012609501	0.861151863014	0.774027556936	0.688407327721	-0.360509741934	-1.09328446171	-0.995732588333	0.0	-1.5864498935	-0.404877749772
('GORASP2 phospho S441', 'Data-Type: phospho')	-0.571229945239	-0.876190300012	-0.407127113374	-0.11142169196	0.404176939455	-0.414861274294	1.07447210442	0.736164000838	0.598891948389	-0.27608541509	-0.55327977543	-0.40511992939	-1.31064179069	-0.47899917158	-1.29379321436	-0.571229945239	1.23115794835	1.92742866054	0.375528543054	0.312793563914	1.06244565805	0.219116997578	0.816180672404	0.0	0.535835809788	1.131368743	-0.813201454615	1.69026741114	0.673210067807	1.32888768914	-1.46438695497	0.0	-1.7726319498	-1.51277887881	0.0	0.0	-1.28494795298
('DARS2 phospho S242', 'Data-Type: phospho')	-1.67548988104	-0.159405950646	0.231658118758	-0.595358179606	-0.82402497315	0.430650293462	-0.606995847089	-0.475913859688	0.599861242973	2.5520072288	0.311290176963	1.27495767594	-1.8946868515	0.565230315012	-0.176758443683	0.286504916203	-0.137320331484	-0.03190011107	-0.0547440147761	0.415375833431	0.656233956781	1.10340214228	-1.04989081755	-0.0383434542447	1.31927922532	2.07683476081	-1.28763400097	0.707690919699	0.102341300559	0.565230315012	0.769832610054	-0.908248282789	-1.15958739505	-0.555824721687	0.0	-1.61092954895	-0.725324367081
('RACGAP1 phospho T606', 'Data-Type: phospho')	-2.2638661358	-1.79334262279	-2.0696543992	-1.70689248129	-0.281508862203	0.175978422217	-0.264717343695	-0.14488841173	0.281086507491	0.724979540702	0.163206008745	-0.313074705549	-0.0750273818134	0.817095029303	1.22393366388	0.732962131712	0.150107257668	0.758722316761	1.3313837559	0.919103833544	1.03560564813	-0.196672303234	0.214024231077	0.89774110533	1.74647805816	1.26596311684	0.252430393592	0.140502578165	-0.159913781316	-0.357916041993	-0.273445215122	0.697431129255	-1.41185413477	-1.61251123295	0.0	0.155232414224	-0.758682089237
