	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('PKIB', 'Data-Type: Exp')	-1.03757216761	-0.612589577037	0.495798405378	-1.23566833166	0.642925774434	0.974907892852	0.974404673479	0.776026085441	0.698143060856	-1.18205581521	0.727481187042	0.662689145124	0.511198276933	0.854043528317	-1.19464066692	-0.477554030871	-1.14247181261	-1.09064701089	0.444792730276	-0.680666860185	-1.32679713831	0.315169340009	-1.17704642892	-1.13450959133	0.989898686364	-1.29915646764	-1.233167278	0.961351056184	0.95994670048	0.38031853666	0.330730319406	0.0988019938626	1.85130737691	0.138504886287	-0.0642207018895	2.32765425312	-1.22733003032
('PKP4 phospho S438', 'Data-Type: phospho')	0.980006186599	1.12773122667	0.122420900449	-1.35105881886	-0.162847977234	-0.361291033323	-0.695941652466	-2.06874384618	0.731526353409	-0.243375576987	0.250647293622	0.271314086345	-0.455350999708	1.20269097193	-0.288003817189	-1.57706569698	1.03659481667	2.25773355194	-1.10683878912	-0.475312301259	-0.909892954273	-0.184810554363	-1.25681304139	-0.740530259846	-0.936119361536	-0.802658248015	-0.520215953937	-0.191192909695	-0.153059625124	0.502443537343	0.854155976048	2.00633178914	0.192016892353	0.496043400165	0.297751762289	0.102808137691	2.04890653483
('PKP4 phospho S395', 'Data-Type: phospho')	0.520772181266	0.529687388279	0.0620889542245	-0.462489212809	0.547096128695	0.0160945194027	-0.468646693579	-1.83586188196	-0.289204406746	-1.24066131732	1.12366877767	0.0	-1.42111833431	0.0	0.0	-1.21431149537	-0.78039011594	1.40586738245	-0.828861755281	-0.186041729863	-0.892521135971	-1.37513445119	-0.425980721369	-1.11095235053	0.0	-1.00185971052	-0.139782690846	-0.061671057893	0.423114219222	1.86706724731	0.589732810424	1.65236987598	0.430884354899	1.05614499949	0.889778126411	0.955037767739	1.66608432804
('SATB1', 'Data-Type: Exp')	0.980262768809	0.576219051112	-0.826766533963	-0.329730351663	0.185744989884	-1.08515648561	-1.26271988747	-0.776819532855	-0.0208366075204	-0.955999797845	1.01377127698	0.119900141655	0.0645766669891	0.460281430375	-0.370817588624	0.452256161352	-1.0299916988	-0.0475985755119	-0.826627220792	1.00733611558	-0.939848695985	-1.19034715616	-1.10251389192	-1.20198718681	-0.987327270666	-1.10238011437	-1.03864987402	0.88210879733	-0.641610102955	0.286467028999	1.08206287045	1.25339777415	2.13528936063	0.703206697381	0.664485016524	1.91764251473	1.95271991063
('MARK1 phospho S666', 'Data-Type: phospho')	-1.17944984173	0.144647108888	-1.60195832867	-0.376027318218	0.747331626911	0.66861834888	0.256079325267	-1.20592513261	-1.15512800609	-0.992646369396	-1.10862825117	-1.05016937069	-1.06709364827	1.80372139081	-0.72225578363	1.06331225559	-0.926377425984	1.70197463722	-2.26777599036	0.179481419549	-0.901620431351	-0.390140656361	0.342485973365	0.26438522642	-0.151315281242	0.570627365055	0.02911563283	0.252042734039	1.12395535852	0.944876491253	0.330629213075	1.60442311934	1.33083985517	0.0917897263156	-0.0787075651128	0.702896568471	1.02198602392
('ABCC5 phospho S67', 'Data-Type: phospho')	1.10719394418	0.0447486247125	-1.88420709681	-0.924353185746	-1.06304880145	0.974051983523	-0.42267096828	-1.01741203336	-0.0939205327083	-0.617479308275	0.731258778215	-0.54158060533	-0.572340407449	1.58378910563	-0.246453849881	-0.63225352453	0.451113445882	0.85477597651	-1.90459547091	0.326507701381	-1.46523217244	-0.498837787151	-0.259308650281	0.308979780129	-0.714231210265	0.774423704929	-0.296438545017	-0.908811975729	0.458957107504	-0.184881217864	-0.391906165038	2.58778905269	1.87356188055	0.012170970326	1.19764700052	0.255330356312	1.09766409552
('FREM2', 'Data-Type: Exp')	-0.523640211283	0.968191863357	-0.820971227816	-0.620380529748	-0.696786436689	-0.736669542343	-0.533981137798	-0.548975623172	0.101744847868	-0.553269818514	2.41905309064	-0.730369042619	-0.572708943674	0.895422170213	-0.700916562431	-0.321277107364	-0.6083937978	2.1805895653	-0.643648324048	-0.705651304519	-0.736795575046	-0.702739494906	0.513735535294	-0.732771044271	-0.0466989677376	-0.144039928543	-0.778195614855	-0.335729992744	-0.0605404241936	1.84735625984	1.75607395222	1.93315614488	-0.564544636004	-0.601227532887	-0.545758382955	1.96397681793	-0.0126190435731
('PRR15L', 'Data-Type: Exp')	-0.500636976456	-0.595735877943	-0.50502339245	-0.0282030162033	-0.0747366881031	0.7218822854	-0.777657088958	-0.496384108118	-0.418823184412	-0.552452986574	1.00149985177	-0.27449467777	-0.107234405286	1.87140862593	-0.726197045793	-0.44774922238	-0.759189081458	2.27319347425	-0.594751084077	-0.64945374119	-0.575606691326	-0.778967104993	-0.522217893347	-0.723369966818	-0.650785855039	-0.704933664876	-0.617098218634	-0.699505288933	-0.617209188089	1.58379741569	2.28685088381	0.317441375963	1.11263600127	-0.739390401271	-0.829497598826	1.96688415102	1.83171038423
('ENPP5', 'Data-Type: Exp')	-0.838322982913	0.718374529454	-0.85583625107	0.381634971796	-0.934374930021	-0.881893047777	0.940633217969	-0.886509931991	0.375078175648	-0.609676438081	1.63074373553	1.20746981811	1.48974703603	1.54559516506	-0.700387473131	0.950995504461	-0.7326607729	2.03480774622	-0.732600437246	-0.856389891028	-0.947300757763	-0.7466794	-0.894299023528	-0.703711726302	-0.888837922849	-0.881072482888	-0.93663003541	-0.98209029563	-0.841816175914	1.70001244466	0.629891086734	1.14398174727	0.904539947299	-0.837455597557	-0.172736253773	0.2429744688	0.964802232746
('CLDN3', 'Data-Type: Exp')	-0.898042342251	-0.928209145784	-0.990952426862	-0.420062492072	-1.21708722812	0.620958559735	0.555260240033	0.0221199825707	0.461573751962	-1.13188330076	1.31379277471	0.751199063805	0.506886540086	1.96193485379	-0.728262197967	0.498495265598	-1.10314131521	1.46862644657	-0.00027102267222	-0.870853634172	-0.527742123233	-1.11254614912	-0.648829536329	-0.143218192826	0.23483900258	-1.13411981327	-0.910270932022	-1.00917202806	-1.17286611031	1.89180915217	1.27373129726	1.64744580932	-0.233965170342	-0.751544420273	0.259466049788	1.10175793084	1.36314286083
('ENPP4', 'Data-Type: Exp')	0.203711827079	-0.927928969997	-0.858906349458	0.286372184551	-0.0358269175834	-1.49278926733	0.00477964922414	-1.23781818289	0.238692438439	-0.834941725479	0.783701780543	0.648241514368	0.978630047829	1.35071594075	-0.484069147073	1.580383804	-1.48285332308	1.45713611569	-0.806836276086	0.179884683709	-1.13476373692	-1.68889715218	-0.48542754601	-0.304546062901	-0.951202230585	0.388740924768	-0.548814593117	-1.39243521208	-0.492309497143	1.50527752508	0.977919448468	1.09119611518	1.13467506491	-0.762727631219	0.362187365539	1.33031902343	1.42052836758
('HOOK1', 'Data-Type: Exp')	-1.57335695386	0.359185319469	-1.39222307806	0.236517883859	0.525900952571	0.396371922907	0.967239325597	-0.897197534013	0.711237803132	-0.263823952475	1.03627116333	0.654533366545	0.791744902253	0.790855856933	-1.46026083159	0.379569013679	-1.43508651265	0.746807186293	-1.0541592186	-1.22965790027	-1.32027191641	-1.46102260007	-0.974249705553	-0.0260618169349	-1.04879939668	-0.296404932101	-1.54653655261	-0.299033269915	0.486169758537	1.640663003	1.1912858434	1.40967209023	0.654976706335	0.628539555062	0.411939442392	1.08170237278	1.17696270347
('RAPGEF5', 'Data-Type: Exp')	-0.85285778477	0.400256421113	-0.368027771929	-0.985038030021	-0.748592267177	0.048596866841	0.107332046465	-0.420036691641	-0.751361668623	-0.696637277388	1.23244657488	0.0733187432837	0.515886172043	1.01245842704	-0.680766399975	0.0102726652327	-0.802800329329	0.0102651749655	-1.33827403586	-0.051288841867	-1.06141029206	-1.00666792418	-0.558982645544	-1.07193511612	-1.16805821396	-1.20354660042	-0.624734707445	-0.74105156555	0.906272904297	1.73227010517	1.80214930428	1.956313983	-0.0329951127024	1.74654655438	1.74016984027	0.483060325883	1.38744716741
('RAPGEF5 phospho T207', 'Data-Type: phospho')	-0.439660541036	-0.203932414555	0.928962642113	-0.821297898647	-0.134125355419	-0.55529756492	-0.11783262249	-0.122101848306	-0.909865406131	-0.520450702343	0.951009475305	0.43604567123	0.0	1.31847792457	-1.28347721224	0.515753970541	-0.350550745185	0.206159753012	-0.963777192173	0.0	0.0	-0.976261291234	0.0	0.0	-1.94248321373	-1.09861446903	-1.74115565095	-0.249775695609	-0.59655462247	1.14360238254	1.92616080301	1.53358051433	-0.350550745185	1.30099562141	1.09912343516	1.25469326023	0.763199738213
('TOX3', 'Data-Type: Exp')	0.678437929685	-0.950830305124	-0.921258515214	-0.909160685587	-0.894109294272	1.44322988312	0.928221546002	-0.941827657995	0.616606284536	-0.92563442758	1.12443939484	1.00422892224	-0.7267756066	1.58712345002	-0.89662877965	0.488548995358	-0.877900366129	0.959650104156	-0.892707418892	-0.664030080665	-0.68017860668	-0.86977406174	-0.863727023829	-0.91931779825	-0.946856049847	-0.879627798742	-0.897118821774	-0.924044179461	0.773471635021	1.83780934445	1.85678653284	1.68269531443	-0.0986982394549	0.63139763957	0.107756575704	0.992452554783	-0.0326503892611
('TTC39A', 'Data-Type: Exp')	-0.495220166888	0.0845510802383	-0.648493606093	-0.274192361498	1.36715303296	0.988601350812	0.238396596562	-0.352981808983	-0.433406083326	0.470548186082	0.634082521752	-0.0308451273264	-0.572488192398	1.58046930616	-0.152275934448	0.35002181099	-1.09595335264	2.03459748451	-0.356687678522	0.0434109318035	-0.596950524382	-0.971524614393	-1.01731211748	-1.12407664133	-0.522593411394	-0.971538088241	-1.01432260751	-0.83155266996	-0.759084702707	2.93431872009	-0.0876031495236	1.14806883011	1.83572349186	-1.05380378844	0.0313608206407	0.638288607889	-1.01668614497
('PARM1', 'Data-Type: Exp')	-0.673440540784	-0.640270566814	-0.727968001315	-0.728357071174	-0.422632505901	1.38921630898	-0.835497659701	-0.648978657656	-0.262000525389	-0.655329474891	-0.125278112053	0.766948315585	-0.28508189071	1.57677518865	-0.410437478477	2.27434751719	-0.587310812944	2.36676929367	-0.515897720537	-0.649892835786	0.0165696845019	-0.719944999917	-0.529177246182	-0.56169967731	-0.709983179069	-0.659397567569	-0.588298995971	-0.753795165948	1.43575831471	2.24428139563	-0.653587639061	1.82641166072	0.217704109401	-0.703812476691	-0.7202257832	0.549446293084	0.104068502922
('AGR3', 'Data-Type: Exp')	-0.533440819635	-0.472573093302	-0.49394076163	-0.457580427725	-0.290488937377	1.50738506752	-0.444882637823	-0.56558631021	0.954439081825	-0.540470606026	1.00788749338	-0.032497917658	-0.358630819116	3.33991508909	-0.494266586981	-0.443457674065	-0.405444716383	1.45622108851	-0.375614987722	-0.475946743296	-0.4042823971	-0.345671951207	-0.383973661164	-0.351752457968	-0.394259612447	-0.282985033327	-0.402516465467	-0.499357085944	-0.304787135457	-0.393186059686	0.424865843547	-0.0716538748513	-0.462470940935	-0.610013954501	-0.483749842741	3.58629962497	-0.50152977711
('CLIC6', 'Data-Type: Exp')	-0.477776844691	-0.457658619987	-0.387354512722	-0.332612405847	-0.326179967151	-0.460685039871	-0.451032233204	-0.488062834819	-0.386965579392	-0.517917357211	-0.305019401123	1.03775684396	-0.423955731941	3.8657574626	-0.514315316	0.0885640155274	-0.430417210993	0.505763463961	-0.541069261887	-0.263075793686	-0.384661538347	-0.501355538875	-0.509419423245	-0.440294561836	-0.370182328346	-0.405431096734	-0.440995160407	-0.478737769305	-0.415590553885	1.55717056434	1.75920016747	1.69186699226	-0.529031516043	-0.524143401954	-0.657715034682	2.33615994474	-0.420583420683
('PLEKHA1 phospho S380', 'Data-Type: phospho')	1.02291998508	0.789160988026	-1.77910811989	0.248301534217	-0.578177220044	-0.553118508323	-0.10946239949	-1.06065483094	-0.544098641984	-0.111635218582	0.828363443238	0.123947743307	0.0	2.94720091522	-2.06923744022	0.130131125526	-1.76851344419	1.28437218365	0.0274690799218	0.0	0.0	0.0666854030337	0.0	0.0	-0.91615509565	-0.414190038306	-0.0332136483415	-0.618087399076	0.597103042234	1.58807266273	-0.0529517303721	0.785744927775	0.120050689052	-0.153371950908	-0.564101032737	0.442099617613	0.324453378424
('HMP19', 'Data-Type: Exp')	-0.393986652197	-0.427465985827	-0.509555018564	-0.358270285634	-0.54295961098	-0.434290615582	-0.541974729913	-0.441383462227	-0.358219669748	-0.385266055431	-0.279192188531	-0.522405303952	-0.270072341228	-0.463778389923	-0.358708798962	-0.496393469131	-0.26965227668	-0.365245343909	-0.465490342171	-0.511803877638	-0.419120514271	-0.481417316541	-0.379044558894	-0.259981804227	-0.556383700756	-0.499995711841	-0.371589359273	-0.321137620361	-0.0486391941425	3.39488960137	1.08275925137	2.34762185367	-0.34919301244	3.05506778969	-0.214591653891	1.57841413002	0.838456238748
('PROM1', 'Data-Type: Exp')	-0.494556889754	-0.423531481785	-0.553957807556	-0.502425066527	-0.476663510035	-0.419425120147	-0.473828394333	-0.438106968065	-0.541049348678	-0.464672122543	1.80147213513	-0.438566707264	-0.465701291893	-0.414737293298	-0.399094125484	-0.446985745814	-0.579838683047	-0.48545254064	-0.320474940055	-0.210450443857	-0.524262850396	-0.434606485609	-0.377035584274	-0.447925168021	-0.433156433103	-0.475914929455	-0.506055527604	-0.441873597222	-0.509912935481	2.67337423076	2.29035336608	2.30314835156	0.545244918439	2.19731205539	-0.471691655828	1.88066969103	-0.519621100625
('ASCL1', 'Data-Type: Exp')	-0.405686721651	-0.395278142177	-0.346596613764	-0.312574863793	-0.202801299943	-0.329643110398	-0.356778746318	-0.401707942886	-0.383972893691	-0.397626579108	-0.3486581926	-0.408786688796	-0.3284417259	-0.369859855379	-0.384728983239	-0.336452095714	-0.400801395318	-0.363444872505	-0.374842067558	-0.41195086656	-0.320500885929	-0.361159126415	-0.335333159173	-0.343318072706	-0.352017281891	-0.352433701059	-0.370845431402	-0.346804443403	-0.417678529841	3.22973050245	2.77472417155	3.07991838759	-0.455756567253	0.51173865728	-0.276969505163	1.96866812335	-0.37132948069
('GRP', 'Data-Type: Exp')	-0.376990774527	-0.365767915223	-0.336925139233	-0.331819420804	-0.348948794156	-0.369856006158	-0.330592545382	-0.356178017109	-0.373743812008	-0.358175697097	-0.264586027131	-0.34714312586	-0.396419462032	-0.431428674538	-0.320781678696	-0.390063771621	-0.336293603471	-0.249149252354	-0.275488981858	-0.329448059177	-0.280298926442	-0.379937137056	-0.28063916978	-0.386462432048	-0.286155110674	-0.354229288038	-0.407911896099	-0.379764429951	-0.351244661061	2.95648524986	3.00585673006	3.12678617606	-0.361903895382	-0.311269688379	-0.244960846514	2.13546462941	-0.310014545526
('NKAIN2', 'Data-Type: Exp')	-0.528266587443	-0.44512105186	-0.393026455481	-0.397804099573	-0.475772460792	-0.545315518431	-0.425313459476	-0.422705270521	-0.61463488524	-0.524905459766	-0.304326123129	-0.50958609705	-0.413584103973	-0.547008765771	-0.356089795445	0.0234357124244	-0.419235180043	-0.318967495082	-0.380177492782	-0.255260000795	-0.446269485194	-0.371863458094	-0.245658014267	0.407819577573	-0.491983127691	-0.581084719883	0.33034587288	-0.478696584219	-0.101855942832	2.22356877836	2.50051243892	3.18804926571	0.934483494076	-0.338384781558	-0.585477246773	2.79588291986	-0.485724396635
('DDC', 'Data-Type: Exp')	-0.0122124381494	-0.48676745092	-0.408957894192	-0.577558497112	1.74153372217	0.0192233788529	-0.356881947506	-0.570373067268	-0.558874362125	-0.528574425451	0.304520993594	-0.529143681306	-0.619944375903	-0.569860824711	-0.380031539443	-0.608394358791	-0.430756270959	0.3903207448	-0.478396144471	-0.466755344646	-0.122857269072	-0.579857010162	-0.474071027948	-0.509039915191	-0.582210343691	-0.541530916776	-0.487947187632	-0.577706731688	-0.497257020683	2.55588097591	2.49302600733	2.64379109628	-0.516135439449	0.138952621017	0.167699164594	2.49706956587	-0.479922785175
('RASSF6', 'Data-Type: Exp')	0.433569754528	0.0849993077984	-0.514743200036	-0.650277373537	1.19709661232	-0.590111587273	0.0783279376057	-0.667246138336	-0.58539618722	-0.616961942171	0.876701947622	-0.337440378002	-0.403836797766	-0.212378124404	-0.540177245964	-0.102930254966	-0.442942528071	0.449017656032	-0.397997036588	0.271512963724	0.125847074009	-0.6891816357	-0.688502836852	-0.786494367205	-0.723854664761	-0.764676292391	-0.745581053476	-0.721562914386	-0.834974197002	1.56518453658	2.67260142654	2.65640757014	-0.680159401725	-0.671660743639	-0.821854237755	1.50843687248	2.27123747985
('TFF3', 'Data-Type: Exp')	-0.526799365212	-0.397179516109	-0.415832896343	-0.441068345356	-0.372175457441	1.56469043376	-0.507419078487	-0.497857634793	-0.723121965704	-0.544421802801	-0.459000648699	-0.469509178458	-0.480295735376	-0.22716052704	-0.310257463777	-0.0859527749971	-0.441937404444	-0.45730109558	-0.442140992074	-0.591434401712	-0.633258206654	-0.325518464236	-0.684490091922	-0.635695877038	-0.375155729217	-0.426653534009	-0.414333343406	-0.499437456861	-0.528768873734	2.7282843196	2.11583084649	2.10616267624	0.610653241193	-0.501511449783	0.18231563099	1.14136897163	2.96638319136
('SCN3A', 'Data-Type: Exp')	-0.253167467111	-0.479977156904	-0.456383350526	-0.496228986692	-0.436188890578	-0.376079576093	-0.447137063849	-0.387385511761	-0.401960003332	-0.430884429197	-0.408480212974	-0.485827316612	-0.476565737503	-0.482052500759	-0.455931016516	-0.537172458427	-0.453866538336	-0.349007144103	-0.462880621523	-0.392753959893	-0.412108543436	-0.496977510944	-0.447543922999	-0.464800626473	-0.420436076959	-0.417508381295	-0.415079299366	-0.474665854172	0.716930829527	3.26363931984	2.52051168595	2.96632226737	0.445862027507	-0.143285716605	0.992702858933	-0.2724306985	1.72879758431
('FAM3B', 'Data-Type: Exp')	-0.478671715192	-0.498493018856	-0.416706750262	-0.392246195767	-0.513439499574	-0.310757241979	-0.577421075789	-0.48637482834	-0.404700171534	-0.407964460126	-0.27313552043	0.112694082195	-0.363825085101	-0.487218803435	0.502281439998	-0.143158606379	-0.380623846557	1.20072568703	0.220465949757	-0.458566395149	-0.469537596439	-0.509531662162	-0.421077182914	-0.387976451196	-0.575576394152	-0.509087114785	-0.377251745727	-0.232154996478	-0.522538472488	2.86360739429	1.96130160426	2.70935040438	-0.547296816732	-0.430727090612	-0.51246491494	-0.499629559319	3.0177266505
('KLK11', 'Data-Type: Exp')	-0.494516851766	-0.455584791425	-0.369911438963	-0.29859494593	-0.502777587868	-0.240911058103	-0.481799208386	-0.477318394742	-0.397388003382	-0.363686003928	0.64681978666	-0.359191607122	-0.337610135225	1.42870899929	-0.417107495365	1.26235600822	-0.60187653814	-0.3030763029	-0.376435703572	-0.398825101974	-0.461464127479	-0.406727785913	-0.395467344206	-0.354072928168	-0.33504346084	-0.365452358379	-0.463578754216	-0.36589462615	-0.329619432393	3.4714422306	2.82605728112	2.56795002741	-0.454951816053	-0.414575050549	-0.588851371961	-0.540939211232	0.149915103035
('CALCA', 'Data-Type: Exp')	-0.308889682808	-0.320794382137	-0.113024014486	-0.215600187385	-0.35105316984	-0.267591666257	-0.308284591387	-0.329220332879	-0.327803006372	-0.25521417337	-0.345873524028	-0.316255669398	-0.30622685889	-0.313527487173	-0.352160571473	-0.137732089862	-0.262822091112	-0.341943592292	-0.173943754313	-0.352190615211	-0.232726699175	0.180722570309	-0.203969571278	-0.325201324096	-0.252060107985	-0.298287932949	-0.234670054636	-0.283063137053	-0.297191072978	4.90463123396	1.74144045899	2.47597506049	-0.280853604618	-0.248720509342	-0.373678212729	-0.329657284785	-0.242538351438
('PLEKHB1', 'Data-Type: Exp')	0.0875334650943	-0.389852394242	-0.609130567039	-0.69786537653	-0.897551367459	-0.60881821405	-0.143220492771	-0.0358624331323	-0.309778474431	-0.573123385661	1.71682190159	0.476889965227	-0.120671581759	0.650846144297	-0.704509783309	0.493503638237	-0.65987677228	-0.53958103059	-0.630307887205	-0.82882786655	-0.578640028161	-0.785328463138	-0.025620654855	-0.658511555985	-0.434450876454	-0.577452768076	-0.70134906854	-0.378059475271	-0.826816164562	2.53091365877	2.26107679876	2.28912004135	-0.042915873587	1.35200476595	-0.734023422277	-0.507832049143	2.14126764778
('FOXA2', 'Data-Type: Exp')	-0.586698865731	0.471510047712	-0.602305273394	-0.549745324869	-0.0256777298547	-0.656627226786	-0.568521465059	0.762163042355	1.37943534209	-0.672334068175	-0.311755471645	0.538505964712	-0.364770131103	-0.667359287754	0.206092406218	0.0297804490382	-0.567624735366	-0.666345569325	-0.520691834645	-0.554731693797	1.73061786694	-0.587159646835	-0.590519761975	-0.685962152176	-0.695965792716	-0.644441635966	-0.682748272955	-0.33457765621	-0.680081812723	2.25804888809	1.91445959437	2.44425908558	-0.69141426871	-0.359427277633	-0.762439123242	2.57297097515	-0.277917583612
('LOC100505946', 'Data-Type: Exp')	-0.451581729192	1.17412498254	-0.756884642086	-0.862557489152	0.158250466935	-0.801370416055	-0.215544010329	-0.720512671166	1.53750493593	-0.562976643228	-0.206144099682	-0.656188157464	0.947810899037	-0.702699537969	0.62843268395	1.86369740104	-0.731027518675	-0.885991848554	-0.459303546091	-0.685205475293	0.4122993806	-0.701778008521	-0.777843490003	-0.702925007576	-0.793986803566	-0.857242922297	0.525319640906	-0.763675104026	-0.713135264263	1.88618127159	1.40203803858	2.88092059723	0.0286431937016	-0.699122535057	-0.76621835982	0.988197366648	1.04049442137
('CADPS2', 'Data-Type: Exp')	-0.767978658349	0.209089282425	-0.770339244423	-1.295891164	0.607145002679	0.700986004051	-0.522263012981	-0.528751359877	-0.266934208615	-0.701402713431	0.752998820147	0.550327957745	0.798089722974	1.90596307148	-0.103252455297	0.738744411477	-1.04130255669	-0.557321294403	-0.618256697515	0.586848350347	-1.07383048207	-1.34424165017	-0.912415288382	-1.25153366743	-1.0705223184	-1.13486356821	0.67001996235	0.0258369698575	-1.20456745944	1.7278440803	1.73413549403	1.98128869923	0.909014806563	0.194708460427	-0.526230928851	1.59622638858	0.00263124387055
('CEACAM5', 'Data-Type: Exp')	-0.558663219354	-0.682447384024	-0.60014580747	-0.491585972007	0.552447795563	1.43088765993	-0.661018609151	-0.729601847362	-0.319812560963	-0.448550898781	-0.156910251875	0.771775520454	1.28452758056	1.01880620725	-0.553469812181	2.3467498968	-0.41162981878	-0.222940110683	0.160653050026	-0.548725708485	-0.546741672246	-0.349516888781	-0.566440438527	-0.314525319949	-0.593190268409	-0.608945054685	-0.544550525279	-0.571158759051	-0.735198063767	0.712407441613	1.19781834958	3.75530995785	-0.769009946799	-0.643508031112	-0.738605669255	0.773240934523	-0.637731755176
('SYT13', 'Data-Type: Exp')	0.563904155347	-0.576045304418	-0.58377314843	-0.64981729029	-0.430705905129	2.26703843098	-0.45009430233	-0.640665777365	-0.832090326089	-0.457907284562	1.19476934562	-0.619615775297	-0.606189308825	-0.772669486695	-0.596173445625	0.4433952334	-0.491159679751	-0.559997031828	-0.119785071831	-0.66537728673	1.36835151701	-0.689872285654	-0.625448589123	-0.742568897141	-0.594803340492	-0.670748888211	-0.662006151508	-0.541822559051	1.54630956739	2.16611862945	1.89186304993	2.3668198612	-0.423227837485	-0.5592048517	0.313847564382	-0.683058408893	1.12241087974
